ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-06,3.9294,3.8523,3.862,3.756,3.8427,519609,2062893,-0.0867,-2.2059,3.9701,0.3511,590520000,N/A,1197000000,148000000,0,300000000,20.4464,1.3629,2.925,2.97,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-07,3.8427,3.756,3.9101,3.6597,3.8909,630628,2513663,0.0482,1.2531,3.986,0.4261,597920000,N/A,1212000000,148000000,0,300000000,20.7026,1.38,2.9616,3.0072,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-10,3.8909,3.9101,4.1798,3.9101,4.1701,1813165,7660292,0.2793,7.1782,4.2248,1.2251,640840000,N/A,1299000000,148000000,0,300000000,22.1887,1.479,3.1742,3.2231,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-11,4.1701,4.1701,4.1701,4.1701,4.1701,N/A,N/A,0,0,N/A,N/A,640840000,N/A,1299000000,148000000,0,300000000,22.1887,1.479,3.1742,3.2231,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-12,4.1701,4.0931,4.2279,3.9775,4.1798,1314183,5617616,0.0096,0.2309,4.2746,0.888,642320000,N/A,1302000000,148000000,0,300000000,22.24,1.4825,3.1816,3.2305,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-13,4.1798,4.122,4.3724,4.0931,4.305,2620576,11592205,0.1252,2.9954,4.4235,1.7707,661560000,N/A,1341000000,148000000,0,300000000,22.9061,1.5269,3.2769,3.3273,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-14,4.305,4.3339,4.4494,4.2761,4.4302,2431826,11017963,0.1252,2.9083,4.5307,1.6431,680800000,N/A,1380000000,148000000,0,300000000,23.5723,1.5713,3.3722,3.424,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-17,4.4302,4.3917,4.5746,4.3724,4.565,2370346,10998057,0.1348,3.0435,4.6399,1.6016,701520000,N/A,1422000000,148000000,0,300000000,24.2897,1.6191,3.4748,3.5282,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-18,4.565,4.5554,4.565,4.1124,4.1413,2334924,10514828,-0.4238,-9.2827,4.5033,1.5777,636400000,N/A,1290000000,148000000,0,300000000,22.035,1.4688,3.1522,3.2007,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-19,4.1413,4.1413,4.4687,4.122,4.4109,1737159,7748208,0.2697,6.5116,4.4603,1.1738,677840000,N/A,1374000000,148000000,0,300000000,23.4698,1.5644,3.3575,3.4092,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-20,4.4109,4.3339,4.7095,4.2953,4.5843,3653717,17196406,0.1734,3.9301,4.7066,2.4687,704480000,N/A,1428000000,148000000,0,300000000,24.3922,1.6259,3.4895,3.5431,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-21,4.5843,4.4109,4.5458,4.2279,4.4302,2679062,12180221,-0.1541,-3.3613,4.5464,1.8102,680800000,N/A,1380000000,148000000,0,300000000,23.5723,1.5713,3.3722,3.424,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-24,4.4302,4.4302,4.4302,4.1798,4.2087,1731000,7697959,-0.2215,-5,4.4471,1.1696,646760000,N/A,1311000000,148000000,0,300000000,22.3937,1.4927,3.2036,3.2528,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-25,4.2087,4.2857,4.3146,4.1316,4.2376,923394,4038252,0.0289,0.6865,4.3733,0.6239,651200000,N/A,1320000000,148000000,0,300000000,22.5474,1.5029,3.2255,3.2752,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-26,4.2376,4.1894,4.2857,4.1605,4.2376,601507,2645082,0,0,4.3974,0.4064,651200000,N/A,1320000000,148000000,0,300000000,22.5474,1.5029,3.2255,3.2752,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-27,4.2376,4.488,4.488,4.2857,4.2953,2208483,10042337,0.0578,1.3636,4.5472,1.4922,660080000,N/A,1338000000,148000000,0,300000000,22.8549,1.5234,3.2695,3.3198,
601007.SH,ฝ๐ม๊ทนต๊,2008-11-28,4.2953,4.2761,4.2761,4.1124,4.1605,911958,3958864,-0.1348,-3.139,4.3411,0.6162,639360000,N/A,1296000000,148000000,0,300000000,22.1375,1.4756,3.1669,3.2156,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-01,4.1605,4.1605,4.3628,4.1316,4.3435,1252058,5546747,0.183,4.3981,4.4301,0.846,667480000,N/A,1353000000,148000000,0,300000000,23.1111,1.5405,3.3062,3.357,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-02,4.3435,4.2568,4.4783,4.2183,4.4591,2267050,10315010,0.1156,2.6608,4.55,1.5318,685240000,N/A,1389000000,148000000,0,300000000,23.726,1.5815,3.3942,3.4464,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-03,4.4591,4.488,4.7962,4.4591,4.7287,6856241,33179868,0.2697,6.0475,4.8394,4.6326,726680000,N/A,1473000000,148000000,0,300000000,25.1609,1.6772,3.5994,3.6548,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-04,4.7287,4.7191,4.7962,4.6228,4.671,4179577,20503088,-0.0578,-1.222,4.9055,2.824,717800000,N/A,1455000000,148000000,0,300000000,24.8534,1.6567,3.5554,3.6101,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-05,4.671,4.6228,4.7769,4.5939,4.7673,2452192,11929866,0.0963,2.0619,4.865,1.6569,732600000,N/A,1485000000,148000000,0,300000000,25.3659,1.6908,3.6287,3.6846,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-08,4.7673,4.7769,4.9117,4.7576,4.8925,6315898,31633238,0.1252,2.6263,5.0085,4.2675,751840000,N/A,1524000000,148000000,0,300000000,26.032,1.7352,3.724,3.7813,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-09,4.8925,4.8636,4.8925,4.7191,4.7287,2695492,13468217,-0.1637,-3.3465,4.9966,1.8213,726680000,N/A,1473000000,148000000,0,300000000,25.1609,1.6772,3.5994,3.6548,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-10,4.7287,4.7191,4.8636,4.6998,4.8636,2615957,13013367,0.1348,2.8513,4.9746,1.7675,747400000,N/A,1515000000,148000000,0,300000000,25.8783,1.725,3.7021,3.759,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-11,4.8636,4.8347,5.0754,4.7576,4.9021,5648084,28869620,0.0385,0.7921,5.1114,3.8163,753320000,N/A,1527000000,148000000,0,300000000,26.0833,1.7386,3.7314,3.7888,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-12,4.9021,4.8154,5.0273,4.6806,4.7095,5474008,27711401,-0.1926,-3.9293,5.0624,3.6987,723720000,N/A,1467000000,148000000,0,300000000,25.0584,1.6703,3.5848,3.6399,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-15,4.7095,4.7673,4.8636,4.6421,4.8636,2939135,14591279,0.1541,3.272,4.9645,1.9859,747400000,N/A,1515000000,148000000,0,300000000,25.8783,1.725,3.7021,3.759,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-16,4.8636,4.8058,5.0851,4.7962,5.0754,7200089,37154469,0.2119,4.3564,5.1603,4.8649,779960000,N/A,1581000000,148000000,0,300000000,27.0057,1.8001,3.8633,3.9228,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-17,5.0754,5.008,5.1429,4.9599,5.0658,4824441,25209655,-0.0096,-0.1898,5.2254,3.2598,778480000,N/A,1578000000,148000000,0,300000000,26.9544,1.7967,3.856,3.9153,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-18,5.0658,4.9984,5.2777,4.9117,5.1814,5457450,29043139,0.1156,2.2814,5.3217,3.6875,796240000,N/A,1614000000,148000000,0,300000000,27.5694,1.8377,3.944,4.0046,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-19,5.1814,5.1236,5.1814,5.0369,5.0947,3830496,20293741,-0.0867,-1.6729,5.2979,2.5882,782920000,N/A,1587000000,148000000,0,300000000,27.1082,1.807,3.878,3.9376,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-22,5.0947,5.1043,5.1429,4.8636,4.9791,2794135,14423814,-0.1156,-2.2684,5.1622,1.8879,765160000,N/A,1551000000,148000000,0,300000000,26.4932,1.766,3.79,3.8483,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-23,4.9791,4.9791,4.9984,4.6517,4.6613,3228158,16191430,-0.3178,-6.383,5.0157,2.1812,716320000,N/A,1452000000,148000000,0,300000000,24.8022,1.6532,3.5481,3.6027,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-24,4.6613,4.6421,4.7095,4.5072,4.5746,2089620,10035033,-0.0867,-1.8595,4.8023,1.4119,703000000,N/A,1425000000,148000000,0,300000000,24.341,1.6225,3.4821,3.5357,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-25,4.5746,4.5746,4.6613,4.4591,4.5265,1529629,7219552,-0.0482,-1.0526,4.7198,1.0335,695600000,N/A,1410000000,148000000,0,300000000,24.0848,1.6054,3.4455,3.4985,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-26,4.5265,4.5746,4.5939,4.488,4.5072,1314823,6187456,-0.0193,-0.4255,4.7059,0.8884,692640000,N/A,1404000000,148000000,0,300000000,23.9823,1.5986,3.4308,3.4836,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-29,4.5072,4.4302,4.5265,4.3339,4.4398,889657,4082411,-0.0674,-1.4957,4.5887,0.6011,682280000,N/A,1383000000,148000000,0,300000000,23.6236,1.5747,3.3795,3.4315,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-30,4.4398,4.4398,4.4398,4.4398,4.4398,N/A,N/A,0,0,N/A,N/A,682280000,N/A,1383000000,148000000,0,300000000,23.6236,1.5747,3.3795,3.4315,
601007.SH,ฝ๐ม๊ทนต๊,2008-12-31,4.4398,4.4783,4.4783,4.2953,4.3146,1370950,6189010,-0.1252,-2.82,4.5144,0.9263,663040000,N/A,1344000000,148000000,0,300000000,22.9574,1.5303,3.2842,3.3347,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-05,4.3146,4.3435,4.4687,4.3435,4.4398,1766908,8112738,0.1252,2.9018,4.5915,1.1939,682280000,N/A,1383000000,148000000,0,300000000,21.3168,1.5137,3.2781,-257.878,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-06,4.4398,4.4591,4.6228,4.4398,4.6132,2205438,10380449,0.1734,3.9046,4.7068,1.4902,708920000,N/A,1437000000,148000000,0,300000000,22.1491,1.5728,3.4061,-267.947,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-07,4.6132,4.6228,4.6517,4.565,4.6132,2010358,9625686,0,0,4.788,1.3584,708920000,N/A,1437000000,148000000,0,300000000,22.1491,1.5728,3.4061,-267.947,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-08,4.6132,4.5265,4.565,4.4398,4.4976,1505200,7039553,-0.1156,-2.5052,4.6768,1.017,691160000,N/A,1401000000,148000000,0,300000000,21.5942,1.5334,3.3208,-261.2343,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-09,4.4976,4.4687,4.6132,4.4687,4.6132,1197703,5678232,0.1156,2.5696,4.7409,0.8093,708920000,N/A,1437000000,148000000,0,300000000,22.1491,1.5728,3.4061,-267.947,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-12,4.6132,4.5939,4.7576,4.5746,4.671,2343149,11376892,0.0578,1.2526,4.8554,1.5832,717800000,N/A,1455000000,148000000,0,300000000,22.4265,1.5925,3.4488,-271.3033,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-13,4.671,4.6324,4.6421,4.5072,4.565,1552262,7372768,-0.1059,-2.268,4.7497,1.0488,701520000,N/A,1422000000,148000000,0,300000000,21.9179,1.5564,3.3706,-265.15,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-14,4.565,4.5169,4.8539,4.5169,4.825,3011143,14674287,0.26,5.6962,4.8733,2.0346,741480000,N/A,1503000000,148000000,0,300000000,23.1664,1.6451,3.5626,-280.2535,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-15,4.825,4.7576,4.9117,4.7287,4.8539,4805256,24081835,0.0289,0.5988,5.0116,3.2468,745920000,N/A,1512000000,148000000,0,300000000,23.3051,1.6549,3.5839,-281.9317,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-16,4.8539,4.8539,4.9117,4.8058,4.8443,4496582,22691439,-0.0096,-0.1984,5.0464,3.0382,744440000,N/A,1509000000,148000000,0,300000000,23.2588,1.6516,3.5768,-281.3723,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-19,4.8443,4.8443,4.9021,4.7191,4.7576,2315131,11588859,-0.0867,-1.7893,5.0057,1.5643,731120000,N/A,1482000000,148000000,0,300000000,22.8427,1.6221,3.5128,-276.3378,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-20,4.7576,4.7384,4.7962,4.6806,4.7962,1975860,9747292,0.0385,0.8097,4.9332,1.335,737040000,N/A,1494000000,148000000,0,300000000,23.0276,1.6352,3.5412,-278.5753,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-21,4.7962,4.7576,4.8636,4.7191,4.7962,2175241,10825798,0,0,4.9768,1.4698,737040000,N/A,1494000000,148000000,0,300000000,23.0276,1.6352,3.5412,-278.5753,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-22,4.7962,4.825,4.9117,4.7865,4.9021,2175057,10966945,0.1059,2.2088,5.0421,1.4696,753320000,N/A,1527000000,148000000,0,300000000,23.5363,1.6713,3.6195,-284.7286,
601007.SH,ฝ๐ม๊ทนต๊,2009-01-23,4.9021,4.9117,4.9888,4.8539,4.8925,3038770,15535682,-0.0096,-0.1965,5.1125,2.0532,751840000,N/A,1524000000,148000000,0,300000000,23.49,1.668,3.6123,-284.1692,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-02,4.8925,4.9214,4.9791,4.8636,4.9791,2087666,10688573,0.0867,1.7717,5.1199,1.4106,765160000,N/A,1551000000,148000000,0,300000000,23.9062,1.6976,3.6763,-289.2037,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-03,4.9791,4.9791,5.0562,4.9406,5.0466,3459725,18017352,0.0674,1.354,5.2077,2.3377,775520000,N/A,1572000000,148000000,0,300000000,24.2299,1.7206,3.7261,-293.1194,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-04,5.0466,5.0466,5.191,4.9984,5.1525,4471397,23576742,0.1059,2.0992,5.2728,3.0212,791800000,N/A,1605000000,148000000,0,300000000,24.7385,1.7567,3.8043,-299.2727,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-05,5.1525,5.114,5.3355,5.0947,5.1043,6526715,35187029,-0.0482,-0.9346,5.3912,4.4099,784400000,N/A,1590000000,148000000,0,300000000,24.5073,1.7403,3.7688,-296.4758,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-06,5.1043,5.1718,5.3644,5.1718,5.3355,5647415,30944287,0.2311,4.5283,5.4794,3.8158,819920000,N/A,1662000000,148000000,0,300000000,25.6171,1.8191,3.9394,-309.9011,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-09,5.3355,5.3547,5.6148,5.3547,5.5185,9002999,51200060,0.183,3.4296,5.687,6.0831,848040000,N/A,1719000000,148000000,0,300000000,26.4957,1.8815,4.0746,-320.5294,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-10,5.5185,5.451,5.7496,5.4222,5.6726,6351887,36664299,0.1541,2.7923,5.7722,4.2918,871720000,N/A,1767000000,148000000,0,300000000,27.2355,1.934,4.1883,-329.4797,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-11,5.6726,5.5859,5.7111,5.4318,5.5281,5231933,30307925,-0.1445,-2.5467,5.7929,3.5351,849520000,N/A,1722000000,148000000,0,300000000,26.5419,1.8847,4.0817,-321.0889,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-12,5.5281,5.4992,5.7785,5.374,5.7689,5678930,32871883,0.2408,4.3554,5.7884,3.8371,886520000,N/A,1797000000,148000000,0,300000000,27.6979,1.9668,4.2594,-335.0735,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-13,5.7689,5.74,5.923,5.6629,5.923,7254283,43701196,0.1541,2.6711,6.0242,4.9015,910200000,N/A,1845000000,148000000,0,300000000,28.4378,2.0194,4.3732,-344.0238,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-16,5.923,5.9326,6.0193,5.7785,5.9519,5263324,32279742,0.0289,0.4878,6.133,3.5563,914640000,N/A,1854000000,148000000,0,300000000,28.5765,2.0292,4.3945,-345.7019,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-17,5.9519,5.8844,5.8844,5.6244,5.6533,5990044,35696241,-0.2986,-5.0162,5.9593,4.0473,868760000,N/A,1761000000,148000000,0,300000000,27.143,1.9274,4.1741,-328.3609,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-18,5.6533,5.5281,5.634,5.4125,5.4125,4395454,25253881,-0.2408,-4.2589,5.7455,2.9699,831760000,N/A,1686000000,148000000,0,300000000,25.987,1.8453,3.9963,-314.3762,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-19,5.4125,5.4799,5.5281,5.3547,5.4896,2916272,16483847,0.077,1.4235,5.6524,1.9705,843600000,N/A,1710000000,148000000,0,300000000,26.3569,1.8716,4.0532,-318.8513,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-20,5.4896,5.4607,5.74,5.4222,5.7207,3877491,22545548,0.2311,4.2105,5.8145,2.6199,879120000,N/A,1782000000,148000000,0,300000000,27.4667,1.9504,4.2239,-332.2766,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-23,5.7207,5.6533,5.8555,5.6148,5.8074,5272255,31552110,0.0867,1.5152,5.9846,3.5623,892440000,N/A,1809000000,148000000,0,300000000,27.8829,1.98,4.2879,-337.3111,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-24,5.8074,5.817,5.8844,5.5666,5.6051,5351297,31779492,-0.2022,-3.4826,5.9387,3.6157,861360000,N/A,1746000000,148000000,0,300000000,26.9118,1.911,4.1386,-325.564,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-25,5.6051,5.6629,5.7207,5.5088,5.6533,3574827,20800613,0.0482,0.8591,5.8186,2.4154,868760000,N/A,1761000000,148000000,0,300000000,27.143,1.9274,4.1741,-328.3609,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-26,5.6533,5.5955,5.6918,5.0947,5.1525,6024197,33985802,-0.5008,-8.8586,5.6415,4.0704,791800000,N/A,1605000000,148000000,0,300000000,24.7385,1.7567,3.8043,-299.2727,
601007.SH,ฝ๐ม๊ทนต๊,2009-02-27,5.1525,5.1043,5.2488,4.9791,5.0562,3683928,19437043,-0.0963,-1.8692,5.2762,2.4891,777000000,N/A,1575000000,148000000,0,300000000,24.2761,1.7239,3.7332,-293.6788,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-02,5.0562,4.9599,5.1236,4.9117,5.114,1989798,10431304,0.0578,1.1429,5.2424,1.3445,785880000,N/A,1593000000,148000000,0,300000000,24.5536,1.7436,3.7759,-297.0352,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-03,5.114,4.9888,5.1525,4.9791,5.1332,2351078,12397986,0.0193,0.3766,5.2733,1.5886,788840000,N/A,1599000000,148000000,0,300000000,24.6461,1.7501,3.7901,-298.1539,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-04,5.1332,5.1621,5.6437,5.1043,5.6437,7146217,40467152,0.5104,9.9437,5.6627,4.8285,867280000,N/A,1758000000,148000000,0,300000000,27.0968,1.9242,4.167,-327.8015,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-05,5.6437,5.7978,6.0096,5.6437,5.923,15783962,95114813,0.2793,4.9488,6.026,10.6648,910200000,N/A,1845000000,148000000,0,300000000,28.4378,2.0194,4.3732,-344.0238,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-06,5.923,5.7689,5.923,5.6051,5.7689,6651656,39840478,-0.1541,-2.6016,5.9896,4.4944,886520000,N/A,1797000000,148000000,0,300000000,27.6979,1.9668,4.2594,-335.0735,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-09,5.7689,5.7689,5.8363,5.3451,5.3644,5687031,32988191,-0.4045,-7.0117,5.8006,3.8426,824360000,N/A,1671000000,148000000,0,300000000,25.7558,1.8289,3.9608,-311.5793,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-10,5.3644,5.3066,5.5281,5.0851,5.5185,2737474,15242038,0.1541,2.8725,5.5679,1.8496,848040000,N/A,1719000000,148000000,0,300000000,26.4957,1.8815,4.0746,-320.5294,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-11,5.5185,5.5955,5.6244,5.3933,5.4222,2751456,15710020,-0.0963,-1.7452,5.7097,1.8591,833240000,N/A,1689000000,148000000,0,300000000,26.0333,1.8486,4.0034,-314.9356,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-12,5.4222,5.4029,5.4703,5.2006,5.3933,2144055,11857316,-0.0289,-0.5329,5.5303,1.4487,828800000,N/A,1680000000,148000000,0,300000000,25.8945,1.8388,3.9821,-313.2574,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-13,5.3933,5.4029,5.451,5.2006,5.2873,1746248,9712116,-0.1059,-1.9643,5.5617,1.1799,812520000,N/A,1647000000,148000000,0,300000000,25.3859,1.8027,3.9039,-307.1042,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-16,5.2873,5.2681,5.4607,5.2199,5.451,1731652,9621294,0.1637,3.0965,5.5561,1.17,837680000,N/A,1698000000,148000000,0,300000000,26.172,1.8585,4.0248,-316.6137,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-17,5.451,5.4414,5.6726,5.374,5.634,4195336,24218605,0.183,3.3569,5.7727,2.8347,865800000,N/A,1755000000,148000000,0,300000000,27.0505,1.9209,4.1599,-327.2421,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-18,5.634,5.5859,5.74,5.5859,5.634,3930612,23132345,0,0,5.8852,2.6558,865800000,N/A,1755000000,148000000,0,300000000,27.0505,1.9209,4.1599,-327.2421,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-19,5.634,5.634,5.8363,5.6051,5.7978,4962208,29606752,0.1637,2.906,5.9664,3.3528,890960000,N/A,1806000000,148000000,0,300000000,27.8366,1.9767,4.2808,-336.7517,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-20,5.7978,5.7689,5.7978,5.634,5.6918,3822234,22641893,-0.1059,-1.8272,5.9237,2.5826,874680000,N/A,1773000000,148000000,0,300000000,27.328,1.9406,4.2025,-330.5984,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-23,5.6918,5.6918,5.8844,5.6629,5.7881,4261131,25597718,0.0963,1.692,6.0073,2.8791,889480000,N/A,1803000000,148000000,0,300000000,27.7904,1.9734,4.2737,-336.1923,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-24,5.7881,5.8267,5.9519,5.7881,5.8555,4857021,29565711,0.0674,1.1647,6.0872,3.2818,899840000,N/A,1824000000,148000000,0,300000000,28.1141,1.9964,4.3234,-340.1081,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-25,5.8555,5.8555,5.9326,5.634,5.6533,4224376,25525310,-0.2022,-3.4539,6.0424,2.8543,868760000,N/A,1761000000,148000000,0,300000000,27.143,1.9274,4.1741,-328.3609,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-26,5.6533,5.74,5.8074,5.5955,5.7978,3267539,19433953,0.1445,2.5554,5.9476,2.2078,890960000,N/A,1806000000,148000000,0,300000000,27.8366,1.9767,4.2808,-336.7517,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-27,5.7978,5.7978,5.923,5.7785,5.8363,3976469,24139013,0.0385,0.6645,6.0705,2.6868,896880000,N/A,1818000000,148000000,0,300000000,28.0216,1.9898,4.3092,-338.9893,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-30,5.8363,5.7978,5.9711,5.7978,5.9133,3805588,23309818,0.077,1.3201,6.1252,2.5713,908720000,N/A,1842000000,148000000,0,300000000,28.3915,2.0161,4.3661,-343.4644,
601007.SH,ฝ๐ม๊ทนต๊,2009-03-31,5.9133,5.8363,5.9422,5.7303,5.923,4107566,24859318,0.0096,0.1629,6.0521,2.7754,910200000,N/A,1845000000,148000000,0,300000000,28.4378,2.0194,4.3732,-344.0238,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-01,5.923,5.9519,6.1156,5.9422,6.0193,5773547,36193174,0.0963,1.626,6.2688,3.901,925000000,N/A,1875000000,148000000,0,300000000,28.9002,2.0522,4.4443,-349.6176,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-02,6.0193,6.0289,6.0482,5.8941,5.9133,5075611,31470388,-0.1059,-1.76,6.2003,3.4295,908720000,N/A,1842000000,148000000,0,300000000,28.3915,2.0161,4.3661,-343.4644,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-03,5.9133,5.9422,5.9711,5.7689,5.7881,4334009,26299261,-0.1252,-2.1173,6.0681,2.9284,889480000,N/A,1803000000,148000000,0,300000000,27.7904,1.9734,4.2737,-336.1923,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-07,5.7881,5.817,5.9037,5.7881,5.8941,2677389,16241909,0.1059,1.8303,6.0663,1.809,905760000,N/A,1836000000,148000000,0,300000000,28.299,2.0095,4.3519,-342.3456,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-08,5.8941,5.8748,5.923,5.6822,5.6822,3629447,21866857,-0.2119,-3.5948,6.0248,2.4523,873200000,N/A,1770000000,148000000,0,300000000,27.2817,1.9373,4.1954,-330.0391,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-09,5.6822,5.6918,5.8844,5.634,5.8652,3864531,23020538,0.183,3.2203,5.9569,2.6112,901320000,N/A,1827000000,148000000,0,300000000,28.1603,1.9997,4.3305,-340.6674,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-10,5.8652,5.8748,6.0674,5.8267,6.0385,6335810,39422946,0.1734,2.9557,6.2222,4.281,927960000,N/A,1881000000,148000000,0,300000000,28.9926,2.0588,4.4585,-350.7364,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-13,6.0385,6.0674,6.1156,5.9711,6.0867,5357720,33675365,0.0482,0.7974,6.2854,3.6201,935360000,N/A,1896000000,148000000,0,300000000,29.2238,2.0752,4.4941,-353.5334,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-14,6.0867,6.0482,6.1734,6.0096,6.1541,5304388,33538001,0.0674,1.1076,6.3227,3.584,945720000,N/A,1917000000,148000000,0,300000000,29.5475,2.0982,4.5439,-357.4491,
601007.SH,ฝ๐ม๊ทนต๊,2009-04-15,6.1541,6.0963,6.3371,6.0674,6.2793,6213031,40067611,0.1252,2.0344,6.449,4.198,964960000,N/A,1956000000,148000000,0,300000000,30.1486,2.1409,4.6363,-364.7211,
