測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
600983.SH,需奧ひ,2007-03-16,3.3714,3.3772,3.5215,3.279,3.4464,14804885,87491620,0.075,2.226,5.9096,13.3981,659685000,N/A,1988010000,110500000,0,333000000,38.5337,3.6642,3.8921,74.6824,
600983.SH,需奧ひ,2007-03-19,3.4464,3.3194,3.764,3.2906,3.6889,19942898,123644884,0.2425,7.0352,6.1999,18.0479,706095000,N/A,2127870000,110500000,0,333000000,41.2447,3.922,4.166,79.9365,
600983.SH,需奧ひ,2007-03-20,3.6889,3.6716,3.7409,3.5965,3.7062,9582110,60553270,0.0173,0.4695,6.3194,8.6716,709410000,N/A,2137860000,110500000,0,333000000,41.4383,3.9404,4.1855,80.3118,
600983.SH,需奧ひ,2007-03-21,3.7062,3.7062,3.8332,3.6427,3.7524,9785326,63086361,0.0462,1.2461,6.447,8.8555,718250000,N/A,2164500000,110500000,0,333000000,41.9547,3.9895,4.2377,81.3125,
600983.SH,需奧ひ,2007-03-22,3.7524,3.7524,3.7524,3.7524,3.7524,N/A,N/A,0,0,N/A,N/A,718250000,N/A,2164500000,110500000,0,333000000,41.9547,3.9895,4.2377,81.3125,
600983.SH,需奧ひ,2007-03-23,3.7524,3.7466,3.7466,3.5619,3.6658,9938189,62455263,-0.0866,-2.3077,6.2844,8.9938,701675000,N/A,2114550000,110500000,0,333000000,40.9865,3.8974,4.1399,79.4361,
600983.SH,需奧ひ,2007-03-26,3.6658,3.6831,3.7409,3.6081,3.7235,9906000,63242654,0.0577,1.5748,6.3843,8.9647,712725000,N/A,2147850000,110500000,0,333000000,41.6319,3.9588,4.2051,80.6871,
600983.SH,需奧ひ,2007-03-27,3.7235,3.7293,3.9256,3.7062,3.8736,10865241,72385761,0.1501,4.031,6.6621,9.8328,741455000,N/A,2234430000,110500000,0,333000000,43.3101,4.1184,4.3746,83.9396,
600983.SH,需奧ひ,2007-03-28,3.8736,3.8736,3.8967,3.5215,3.8621,13139231,85859037,-0.0115,-0.2981,6.5346,11.8907,739245000,N/A,2227770000,110500000,0,333000000,43.181,4.1061,4.3615,83.6894,
600983.SH,需奧ひ,2007-03-29,3.8621,3.8679,4.0064,3.6543,3.6716,17185487,115183012,-0.1905,-4.9327,6.7023,15.5525,702780000,N/A,2117880000,110500000,0,333000000,41.051,3.9036,4.1464,79.5612,
600983.SH,需奧ひ,2007-03-30,3.6716,3.6254,3.7409,3.5504,3.6774,5703227,36198812,0.0058,0.1572,6.3471,5.1613,703885000,N/A,2121210000,110500000,0,333000000,41.1156,3.9097,4.1529,79.6863,
600983.SH,需奧ひ,2007-04-02,3.6774,3.6774,3.7524,3.6543,3.7293,4261113,27363098,0.052,1.4129,6.4216,3.8562,713830000,N/A,2151180000,110500000,0,333000000,41.6965,3.965,4.2116,80.8122,
600983.SH,需奧ひ,2007-04-03,3.7293,3.7524,3.8044,3.6716,3.7755,6753389,43587922,0.0462,1.2384,6.4542,6.1117,722670000,N/A,2177820000,110500000,0,333000000,42.2128,4.0141,4.2638,81.8129,
600983.SH,需奧ひ,2007-04-04,3.7755,3.7813,3.787,3.7005,3.7409,6274855,40711313,-0.0346,-0.9174,6.488,5.6786,716040000,N/A,2157840000,110500000,0,333000000,41.8256,3.9772,4.2246,81.0624,
600983.SH,需奧ひ,2007-04-05,3.7409,3.7524,3.8852,3.6947,3.8275,8921763,58876779,0.0866,2.3148,6.5992,8.074,732615000,N/A,2207790000,110500000,0,333000000,42.7938,4.0693,4.3224,82.9388,
600983.SH,需奧ひ,2007-04-06,3.8275,3.7813,3.891,3.7466,3.8852,8511081,56870496,0.0577,1.5083,6.6819,7.7023,743665000,N/A,2241090000,110500000,0,333000000,43.4392,4.1307,4.3876,84.1898,
600983.SH,需奧ひ,2007-04-09,3.8852,3.891,4.0237,3.8852,3.9256,10252068,69992311,0.0404,1.0401,6.8271,9.2779,751400000,N/A,2264400000,110500000,0,333000000,43.891,4.1736,4.4333,85.0654,
600983.SH,需奧ひ,2007-04-10,3.9256,3.9256,3.9718,3.7293,3.9256,7725443,52023545,0,0,6.7341,6.9914,751400000,N/A,2264400000,110500000,0,333000000,43.891,4.1736,4.4333,85.0654,
600983.SH,需奧ひ,2007-04-11,3.9256,3.9371,3.9718,3.8217,3.9025,7756612,52085064,-0.0231,-0.5882,6.7149,6.3094,831059190,N/A,2251080000,122937750,0,333000000,43.6328,4.1491,4.4072,84.565,
600983.SH,需奧ひ,2007-04-12,3.9025,3.891,4.093,3.8448,4.0411,11941404,82455752,0.1386,3.5503,6.905,9.7134,860564250,N/A,2331000000,122937750,0,333000000,45.1819,4.2964,4.5636,87.5674,
600983.SH,需奧ひ,2007-04-13,4.0411,4.0411,4.1681,3.9371,3.9602,11053653,77913091,-0.0808,-2,7.0486,8.9913,843352965,N/A,2284380000,122937750,0,333000000,44.2783,4.2105,4.4724,85.816,
600983.SH,需奧ひ,2007-04-16,3.9602,3.9602,4.1103,3.9602,4.1046,9947516,69618085,0.1443,3.6443,6.9985,8.0915,874087402.5,N/A,2367630000,122937750,0,333000000,45.8919,4.3639,4.6354,88.9434,
600983.SH,需奧ひ,2007-04-17,4.1046,4.1334,4.3066,4.0988,4.3008,13108436,95007308,0.1963,4.782,7.2478,10.6627,915886237.5,N/A,2480850000,122937750,0,333000000,48.0865,4.5726,4.857,93.1967,
600983.SH,需奧ひ,2007-04-18,4.3008,4.3413,4.526,4.3008,4.4336,10742837,82167906,0.1328,3.0872,7.6486,8.7384,944161920,N/A,2557440000,122937750,0,333000000,49.571,4.7138,5.007,96.0739,
600983.SH,需奧ひ,2007-04-19,4.4336,4.4278,4.4278,3.9891,4.0584,12269858,89075273,-0.3752,-8.4635,7.2597,9.9805,864252382.5,N/A,2340990000,122937750,0,333000000,45.3756,4.3148,4.5832,87.9426,
600983.SH,需奧ひ,2007-04-20,4.0584,4.0988,4.3874,4.0988,4.3355,9706208,71725468,0.2771,6.8279,7.3896,7.8952,923262502.5,N/A,2500830000,122937750,0,333000000,48.4738,4.6094,4.8961,93.9473,
600983.SH,需奧ひ,2007-04-23,4.3355,4.4278,4.7627,4.4221,4.7338,14085977,112009421,0.3983,9.1877,7.9518,11.4578,1008089550,N/A,2730600000,122937750,0,333000000,52.9274,5.0329,5.346,102.5789,
600983.SH,需奧ひ,2007-04-24,4.7338,4.8377,4.8781,4.6703,4.728,12481017,102658744,-0.0058,-0.122,8.2252,10.1523,1006860172.5,N/A,2727270000,122937750,0,333000000,52.8629,5.0268,5.3395,102.4538,
600983.SH,需奧ひ,2007-04-25,4.728,4.728,4.728,4.474,4.6241,8588406,68317374,-0.1039,-2.1978,7.9546,6.986,984731377.5,N/A,2667330000,122937750,0,333000000,51.701,4.9163,5.2221,100.2021,
600983.SH,需奧ひ,2007-04-26,4.6241,4.6299,4.8262,4.6299,4.7454,7548267,62045564,0.1212,2.6217,8.2198,6.1399,1010548305,N/A,2737260000,122937750,0,333000000,53.0565,5.0452,5.359,102.8291,
600983.SH,需奧ひ,2007-04-27,4.7454,4.7454,4.7858,4.6184,4.6357,6941913,56098407,-0.1097,-2.3114,8.0811,5.6467,987190132.5,N/A,2673990000,122937750,0,333000000,51.8301,4.9286,5.2352,100.4523,
600983.SH,需奧ひ,2007-04-30,4.6357,4.5953,4.6934,4.5606,4.653,8089195,64952634,0.0173,0.3736,8.0296,6.5799,990878265,N/A,2683980000,122937750,0,333000000,52.0238,4.947,5.2547,100.8276,
600983.SH,需奧ひ,2007-05-08,4.653,4.7338,4.9416,4.7107,4.9301,12657478,106712778,0.2771,5.9553,8.4308,10.2958,1049888385,N/A,2843820000,122937750,0,333000000,55.122,5.2416,5.5677,106.8322,
600983.SH,需奧ひ,2007-05-09,4.9301,4.9185,4.9185,4.653,4.8781,10256197,85479429,-0.052,-1.0539,8.3344,8.3426,1038823987.5,N/A,2813850000,122937750,0,333000000,54.5411,5.1864,5.509,105.7063,
600983.SH,需奧ひ,2007-05-10,4.8781,4.8666,5.0802,4.7915,5.0167,10957089,94492651,0.1386,2.8402,8.6239,8.9127,1068329047.5,N/A,2893770000,122937750,0,333000000,56.0901,5.3337,5.6654,108.7086,
600983.SH,需奧ひ,2007-05-11,5.0167,5.0926,5.1335,4.9641,5.0809,8366987,72416479,0.0642,1.2805,8.655,6.8059,1069558425,N/A,2897100000,122937750,0,333000000,56.1547,5.3398,5.672,108.8337,
600983.SH,需奧ひ,2007-05-14,5.0809,5.0576,5.3613,4.9992,5.2503,11870314,105980560,0.1694,3.3333,8.9282,9.6555,1105210372.5,N/A,2993670000,122937750,0,333000000,58.0265,5.5178,5.861,112.4615,
600983.SH,需奧ひ,2007-05-15,5.2503,5.2444,5.3496,4.9758,4.9875,9474139,83895780,-0.2628,-5.0056,8.8552,7.7065,1049888385,N/A,2843820000,122937750,0,333000000,55.122,5.2416,5.5677,106.8322,
600983.SH,需奧ひ,2007-05-16,4.9875,4.9758,5.2386,4.9641,5.2211,8534665,74713598,0.2336,4.6838,8.7541,6.9423,1099063485,N/A,2977020000,122937750,0,333000000,57.7038,5.4871,5.8284,111.836,
600983.SH,需奧ひ,2007-05-17,5.2211,5.3379,5.4313,5.2561,5.297,9068103,82897321,0.0759,1.4541,9.1416,7.3762,1115045392.5,N/A,3020310000,122937750,0,333000000,58.5429,5.5669,5.9132,113.4623,
600983.SH,需奧ひ,2007-05-18,5.297,5.2853,5.4255,5.2269,5.3321,8089602,74090118,0.035,0.6615,9.1587,6.5802,1122421657.5,N/A,3040290000,122937750,0,333000000,58.9302,5.6037,5.9523,114.2129,
600983.SH,需奧ひ,2007-05-21,5.3321,5.0576,5.6649,5.0284,5.5306,10995186,102045435,0.1986,3.724,9.2809,8.9437,1164220492.5,N/A,3153510000,122937750,0,333000000,61.1247,5.8124,6.174,118.4661,
600983.SH,需奧ひ,2007-05-22,5.5306,5.5131,6.0153,5.5014,5.8168,13666479,134801355,0.2862,5.1742,9.8636,11.1166,1224459990,N/A,3316680000,122937750,0,333000000,64.2874,6.1132,6.4934,124.5958,
600983.SH,需奧ひ,2007-05-23,5.8168,5.8401,6.1322,5.6649,6.0212,10299667,104434769,0.2044,3.5141,10.1396,8.378,1267488202.5,N/A,3433230000,122937750,0,333000000,66.5465,6.328,6.7216,128.9742,
600983.SH,需奧ひ,2007-05-24,6.0212,6.0212,6.0562,5.7701,5.8985,10724414,107925706,-0.1226,-2.0369,10.0636,8.7235,1241671275,N/A,3363300000,122937750,0,333000000,65.1911,6.1991,6.5847,126.3472,
600983.SH,需奧ひ,2007-05-25,5.8985,5.8869,5.9569,5.8285,5.9044,7459765,75190397,0.0058,0.099,10.0795,6.0679,1242900652.5,N/A,3366630000,122937750,0,333000000,65.2556,6.2052,6.5912,126.4723,
600983.SH,需奧ひ,2007-05-28,5.9044,5.9686,6.0971,5.9686,6.0037,7962047,81953722,0.0993,1.6815,10.293,6.4765,1263800070,N/A,3423240000,122937750,0,333000000,66.3529,6.3096,6.702,128.5989,
600983.SH,需奧ひ,2007-05-29,6.0037,6.0329,6.0621,5.7817,5.9511,7978889,81068469,-0.0526,-0.8755,10.1604,6.4902,1252735672.5,N/A,3393270000,122937750,0,333000000,65.772,6.2543,6.6434,127.4731,
600983.SH,需奧ひ,2007-05-30,5.9511,5.408,5.8285,5.3554,5.3554,7957797,75748925,-0.5957,-10.0098,9.5188,6.473,1127339167.5,N/A,3053610000,122937750,0,333000000,59.1883,5.6283,5.9784,114.7132,
600983.SH,需奧ひ,2007-05-31,5.3554,5.1685,5.2561,4.8181,4.8765,10583834,89170670,-0.4789,-8.9422,8.4252,8.6091,1026530212.5,N/A,2780550000,122937750,0,333000000,53.8956,5.125,5.4438,104.4553,
600983.SH,需奧ひ,2007-06-01,4.8765,4.8532,4.9524,4.3918,4.3918,8400482,65945993,-0.4847,-9.9401,7.8503,6.8331,924491880,N/A,2504160000,122937750,0,333000000,48.5383,4.6156,4.9027,94.0724,
600983.SH,需奧ひ,2007-06-04,4.3918,4.4093,4.5144,3.9538,3.9538,9077051,63474953,-0.438,-9.9734,6.9929,7.3835,832288567.5,N/A,2254410000,122937750,0,333000000,43.6974,4.1552,4.4137,84.6901,
600983.SH,需奧ひ,2007-06-05,3.9538,3.7202,4.1407,3.5566,4.1348,10345585,66554877,0.181,4.579,6.4332,8.4153,870399270,N/A,2357640000,122937750,0,333000000,45.6983,4.3455,4.6158,88.5681,
600983.SH,需奧ひ,2007-06-06,4.1348,4.1348,4.2399,3.8253,4.1231,9251476,65132942,-0.0117,-0.2825,7.0403,7.5253,867940515,N/A,2350980000,122937750,0,333000000,45.5692,4.3332,4.6028,88.3179,
600983.SH,需奧ひ,2007-06-07,4.1231,4.1173,4.2925,4.0823,4.2925,8630165,62197948,0.1694,4.1076,7.207,7.0199,903592462.5,N/A,2447550000,122937750,0,333000000,47.441,4.5112,4.7918,91.9457,
600983.SH,需奧ひ,2007-06-08,4.2925,4.2633,4.4093,4.2633,4.2983,7846466,58202713,0.0058,0.1361,7.4177,6.3825,904821840,N/A,2450880000,122937750,0,333000000,47.5056,4.5174,4.7983,92.0708,
600983.SH,需奧ひ,2007-06-11,4.2983,4.3509,4.3801,4.2633,4.31,7484965,55347562,0.0117,0.2717,7.3945,6.0884,907280595,N/A,2457540000,122937750,0,333000000,47.6347,4.5296,4.8114,92.321,
600983.SH,需奧ひ,2007-06-12,4.31,4.3217,4.3684,3.9421,4.3275,10210427,73104563,0.0175,0.4065,7.1598,8.3054,910968727.5,N/A,2467530000,122937750,0,333000000,47.8283,4.548,4.8309,92.6963,
600983.SH,需奧ひ,2007-06-13,4.3275,4.3801,4.6663,4.3801,4.6663,11842831,92180861,0.3387,7.8273,7.7837,9.6332,982272622.5,N/A,2660670000,122937750,0,333000000,51.572,4.904,5.2091,99.9519,
600983.SH,需奧ひ,2007-06-14,4.6663,4.6663,4.7597,4.4385,4.5728,9839094,78039788,-0.0934,-2.0025,7.9316,8.0033,962602582.5,N/A,2607390000,122937750,0,333000000,50.5392,4.8058,5.1048,97.9503,
600983.SH,需奧ひ,2007-06-15,4.5728,4.5144,4.6254,4.3275,4.4911,6829609,52371595,-0.0818,-1.788,7.6683,5.5553,945391297.5,N/A,2560770000,122937750,0,333000000,49.6356,4.7199,5.0135,96.199,
600983.SH,需奧ひ,2007-06-18,4.4911,4.532,4.7188,4.532,4.5845,8692475,68898729,0.0934,2.0806,7.9262,7.0706,965061337.5,N/A,2614050000,122937750,0,333000000,50.6683,4.8181,5.1178,98.2005,
600983.SH,需奧ひ,2007-06-19,4.5845,4.5904,4.6546,4.4969,4.6429,6391971,50230277,0.0584,1.2739,7.8583,5.1994,977355112.5,N/A,2647350000,122937750,0,333000000,51.3138,4.8795,5.183,99.4515,
600983.SH,需奧ひ,2007-06-20,4.6429,4.6663,4.7305,4.4385,4.4736,7540020,59852854,-0.1694,-3.6478,7.938,6.1332,941703165,N/A,2550780000,122937750,0,333000000,49.4419,4.7015,4.9939,95.8237,
600983.SH,需奧ひ,2007-06-21,4.4736,4.4852,4.5436,4.2633,4.3567,7267897,54374184,-0.1168,-2.611,7.4814,5.9119,917115615,N/A,2484180000,122937750,0,333000000,48.151,4.5787,4.8635,93.3218,
600983.SH,需奧ひ,2007-06-22,4.3567,4.3567,4.3567,3.9187,3.9596,7686302,54292025,-0.3971,-9.1153,7.0635,6.2522,833517945,N/A,2257740000,122937750,0,333000000,43.7619,4.1614,4.4202,84.8152,
600983.SH,需奧ひ,2007-06-25,3.9596,3.9596,4.0239,3.5625,3.5975,5206730,33716793,-0.3621,-9.1445,6.4756,4.2353,757296540,N/A,2051280000,122937750,0,333000000,39.7601,3.7808,4.016,77.0593,
600983.SH,需奧ひ,2007-06-26,3.5975,3.5625,3.7844,3.4165,3.7844,5283777,32597513,0.1869,5.1948,6.1694,4.2979,796636620,N/A,2157840000,122937750,0,333000000,41.8256,3.9772,4.2246,81.0624,
600983.SH,需奧ひ,2007-06-27,3.7844,3.7786,3.872,3.6793,3.837,4073947,26374551,0.0526,1.3889,6.474,3.3138,807701017.5,N/A,2187810000,122937750,0,333000000,42.4065,4.0325,4.2833,82.1882,
600983.SH,需奧ひ,2007-06-28,3.837,3.8136,3.8428,3.4574,3.4807,3782066,23696441,-0.3562,-9.2846,6.2655,3.0764,732708990,N/A,1984680000,122937750,0,333000000,38.4692,3.6581,3.8856,74.5574,
600983.SH,需奧ひ,2007-06-29,3.4807,3.434,3.4807,3.253,3.3347,4232688,24438022,-0.146,-4.1946,5.7736,3.443,701974552.5,N/A,1901430000,122937750,0,333000000,36.8556,3.5046,3.7226,71.4299,
600983.SH,需奧ひ,2007-07-02,3.3347,3.2938,3.5917,3.2938,3.5508,3646697,21490835,0.2161,6.4799,5.8932,2.9663,747461520,N/A,2024640000,122937750,0,333000000,39.2437,3.7317,3.9639,76.0585,
600983.SH,需奧ひ,2007-07-03,3.5508,3.5391,3.5917,3.4574,3.58,3246107,19636293,0.0292,0.8224,6.0492,2.6404,753608407.5,N/A,2041290000,122937750,0,333000000,39.5665,3.7624,3.9965,76.684,
600983.SH,需奧ひ,2007-07-04,3.58,3.58,3.58,3.3814,3.4048,2454946,14574310,-0.1752,-4.894,5.9367,1.9969,716727082.5,N/A,1941390000,122937750,0,333000000,37.6301,3.5783,3.8009,72.9311,
600983.SH,需奧ひ,2007-07-05,3.4048,3.2997,3.4866,3.2822,3.3055,3197237,18575366,-0.0993,-2.916,5.8098,2.6007,695827665,N/A,1884780000,122937750,0,333000000,36.5328,3.4739,3.69,70.8045,
600983.SH,需奧ひ,2007-07-06,3.3055,3.3055,3.6384,3.2997,3.6384,5584936,33472189,0.3329,10.0707,5.9933,4.5429,765902182.5,N/A,2074590000,122937750,0,333000000,40.2119,3.8238,4.0616,77.9349,
600983.SH,需奧ひ,2007-07-09,3.6384,3.726,3.8195,3.6442,3.7552,6845952,43814714,0.1168,3.2103,6.4001,5.5686,790489732.5,N/A,2141190000,122937750,0,333000000,41.5028,3.9466,4.192,80.4369,
600983.SH,需奧ひ,2007-07-10,3.7552,3.6793,3.7143,3.5917,3.615,3567599,22298007,-0.1402,-3.7325,6.2501,2.902,760984672.5,N/A,2061270000,122937750,0,333000000,39.9537,3.7992,4.0356,77.4346,
600983.SH,需奧ひ,2007-07-11,3.615,3.5917,3.7319,3.5333,3.726,2666129,16660435,0.111,3.0695,6.2489,2.1687,784342845,N/A,2124540000,122937750,0,333000000,41.1801,3.9159,4.1594,79.8114,
600983.SH,需奧ひ,2007-07-12,3.726,3.7377,3.7903,3.6384,3.6793,2200480,13950399,-0.0467,-1.2539,6.3397,1.7899,774507825,N/A,2097900000,122937750,0,333000000,40.6637,3.8668,4.1073,78.8106,
600983.SH,需奧ひ,2007-07-13,3.6793,3.6851,3.6968,3.5625,3.6442,1767069,10925386,-0.035,-0.9524,6.1828,1.4374,767131560,N/A,2077920000,122937750,0,333000000,40.2765,3.8299,4.0682,78.06,
600983.SH,需奧ひ,2007-07-16,3.6442,3.6618,3.6618,3.4223,3.4457,1741891,10533810,-0.1986,-5.4487,6.0473,1.4169,725332725,N/A,1964700000,122937750,0,333000000,38.0819,3.6213,3.8465,73.8068,
600983.SH,需奧ひ,2007-07-17,3.4457,3.4457,3.5625,3.4106,3.5391,1937464,11586148,0.0934,2.7119,5.9801,1.576,745002765,N/A,2017980000,122937750,0,333000000,39.1146,3.7195,3.9508,75.8083,
600983.SH,需奧ひ,2007-07-18,3.5391,3.4924,3.6793,3.4574,3.5975,2940825,18024242,0.0584,1.6502,6.129,2.3921,757296540,N/A,2051280000,122937750,0,333000000,39.7601,3.7808,4.016,77.0593,
600983.SH,需奧ひ,2007-07-19,3.5975,3.5566,3.6209,3.4982,3.545,1880696,11441878,-0.0526,-1.461,6.0839,1.5298,746232142.5,N/A,2021310000,122937750,0,333000000,39.1792,3.7256,3.9573,75.9334,
600983.SH,需奧ひ,2007-07-20,3.545,3.5858,3.7085,3.545,3.691,3267969,20471729,0.146,4.1186,6.2644,2.6582,776966580,N/A,2104560000,122937750,0,333000000,40.7928,3.879,4.1203,79.0608,
600983.SH,需奧ひ,2007-07-23,3.691,3.6793,3.9246,3.6793,3.9012,6303003,41215263,0.2102,5.6962,6.539,5.127,821224170,N/A,2224440000,122937750,0,333000000,43.1165,4.1,4.355,83.5643,
600983.SH,需奧ひ,2007-07-24,3.9012,3.9421,4.0297,3.8545,3.8662,6117569,41223403,-0.035,-0.8982,6.7385,4.9762,813847905,N/A,2204460000,122937750,0,333000000,42.7292,4.0632,4.3159,82.8137,
600983.SH,需奧ひ,2007-07-25,3.8662,3.8253,4.0005,3.8253,3.9888,4238812,28610999,0.1226,3.1722,6.7498,3.4479,839664832.5,N/A,2274390000,122937750,0,333000000,44.0847,4.1921,4.4528,85.4407,
600983.SH,需奧ひ,2007-07-26,3.9888,4.0063,4.2166,3.9713,4.2049,7232954,50742454,0.2161,5.4173,7.0155,5.8834,885151800,N/A,2397600000,122937750,0,333000000,46.4729,4.4192,4.694,90.0693,
600983.SH,需奧ひ,2007-07-27,4.2049,4.1874,4.2458,4.0881,4.2166,5286075,37807390,0.0117,0.2778,7.1523,4.2998,887610555,N/A,2404260000,122937750,0,333000000,46.6019,4.4314,4.7071,90.3195,
600983.SH,需奧ひ,2007-07-30,4.2166,4.2166,4.3626,4.2049,4.2516,5600155,40983042,0.035,0.831,7.3182,4.5553,894986820,N/A,2424240000,122937750,0,333000000,46.9892,4.4683,4.7462,91.0701,
600983.SH,需奧ひ,2007-07-31,4.2516,4.2341,4.2633,4.1465,4.2633,5338117,38450879,0.0117,0.2747,7.2031,4.3421,897445575,N/A,2430900000,122937750,0,333000000,47.1183,4.4805,4.7592,91.3202,
600983.SH,需奧ひ,2007-08-01,4.2633,4.2983,4.4385,4.0939,4.0998,9326042,68417153,-0.1635,-3.8356,7.3361,7.586,863023005,N/A,2337660000,122937750,0,333000000,45.311,4.3087,4.5767,87.8176,
600983.SH,需奧ひ,2007-08-02,4.0998,4.0881,4.2808,4.0589,4.2341,4411967,31524490,0.1343,3.2764,7.1452,3.5888,891298687.5,N/A,2414250000,122937750,0,333000000,46.7956,4.4498,4.7266,90.6948,
600983.SH,需奧ひ,2007-08-03,4.2341,4.2341,4.3509,4.1465,4.2516,5322786,38628244,0.0175,0.4138,7.2571,4.3297,894986820,N/A,2424240000,122937750,0,333000000,46.9892,4.4683,4.7462,91.0701,
600983.SH,需奧ひ,2007-08-06,4.2516,4.2691,4.4619,4.1932,4.4502,8289544,61797753,0.1986,4.6703,7.4549,6.7429,936785655,N/A,2537460000,122937750,0,333000000,49.1838,4.6769,4.9679,95.3233,
600983.SH,需奧ひ,2007-08-07,4.4502,4.456,4.4619,4.2691,4.3392,4350768,32329895,-0.111,-2.4934,7.4308,3.539,913427482.5,N/A,2474190000,122937750,0,333000000,47.9574,4.5603,4.844,92.9465,
600983.SH,需奧ひ,2007-08-08,4.3392,4.275,4.275,4.0531,4.1699,4247062,30315318,-0.1694,-3.9031,7.138,3.4546,877775535,N/A,2377620000,122937750,0,333000000,46.0856,4.3823,4.6549,89.3187,
600983.SH,需奧ひ,2007-08-09,4.1699,4.1991,4.2224,4.1231,4.2166,3006072,21520599,0.0467,1.1204,7.159,2.4452,887610555,N/A,2404260000,122937750,0,333000000,46.6019,4.4314,4.7071,90.3195,
600983.SH,需奧ひ,2007-08-10,4.2166,4.1523,4.2691,4.0239,4.0939,2967234,20997136,-0.1226,-2.9086,7.0763,2.4136,861793627.5,N/A,2334330000,122937750,0,333000000,45.2465,4.3025,4.5702,87.6925,
600983.SH,需奧ひ,2007-08-13,4.0939,4.0531,4.1874,4.0531,4.1173,3240304,22892179,0.0234,0.5706,7.0648,2.6357,866711137.5,N/A,2347650000,122937750,0,333000000,45.5047,4.3271,4.5962,88.1928,
600983.SH,需奧ひ,2007-08-14,4.1173,4.1465,4.2516,4.1173,4.2341,3457181,24917792,0.1168,2.8369,7.2075,2.8121,891298687.5,N/A,2414250000,122937750,0,333000000,46.7956,4.4498,4.7266,90.6948,
600983.SH,需奧ひ,2007-08-15,4.2341,4.2458,4.3509,4.1056,4.3509,6237538,45625165,0.1168,2.7586,7.3146,5.0737,915886237.5,N/A,2480850000,122937750,0,333000000,48.0865,4.5726,4.857,93.1967,
600983.SH,需奧ひ,2007-08-16,4.3509,4.3159,4.4327,4.2516,4.3743,5026803,37391404,0.0234,0.5369,7.4384,4.0889,920803747.5,N/A,2494170000,122937750,0,333000000,48.3447,4.5971,4.8831,93.6971,
600983.SH,需奧ひ,2007-08-17,4.3743,4.3684,4.4035,4.2691,4.275,3912559,29072612,-0.0993,-2.2697,7.4306,3.1826,899904330,N/A,2437560000,122937750,0,333000000,47.2474,4.4928,4.7723,91.5704,
600983.SH,需奧ひ,2007-08-20,4.275,4.3743,4.456,4.3392,4.4093,4864330,36640196,0.1343,3.1421,7.5324,3.9567,928180012.5,N/A,2514150000,122937750,0,333000000,48.7319,4.634,4.9222,94.4476,
600983.SH,需奧ひ,2007-08-21,4.4093,4.4502,4.4677,4.3684,4.3976,3988318,30058859,-0.0117,-0.2649,7.5367,3.2442,925721257.5,N/A,2507490000,122937750,0,333000000,48.6029,4.6217,4.9092,94.1975,
600983.SH,需奧ひ,2007-08-22,4.3976,4.3451,4.5203,4.3159,4.4385,5055013,38452665,0.0409,0.9296,7.6068,4.1118,934326900,N/A,2530800000,122937750,0,333000000,49.0547,4.6647,4.9548,95.0731,
600983.SH,需奧ひ,2007-08-23,4.4385,4.4677,4.5261,4.3859,4.4911,4474668,34154668,0.0526,1.1842,7.6329,3.6398,945391297.5,N/A,2560770000,122937750,0,333000000,49.6356,4.7199,5.0135,96.199,
600983.SH,需奧ひ,2007-08-24,4.4911,4.5553,4.6488,4.4969,4.532,7128099,55850597,0.0409,0.9103,7.8353,5.7981,953996940,N/A,2584080000,122937750,0,333000000,50.0874,4.7629,5.0591,97.0747,
600983.SH,需奧ひ,2007-08-27,4.532,4.6137,4.6196,4.4035,4.4677,4316836,33174437,-0.0642,-1.4175,7.6849,3.5114,940473787.5,N/A,2547450000,122937750,0,333000000,49.3774,4.6954,4.9874,95.6986,
600983.SH,需奧ひ,2007-08-28,4.4677,4.4268,4.4385,4.3451,4.4093,3855364,28982327,-0.0584,-1.3072,7.5174,3.136,928180012.5,N/A,2514150000,122937750,0,333000000,48.7319,4.634,4.9222,94.4476,
600983.SH,需奧ひ,2007-08-29,4.4093,4.4093,4.4268,4.2925,4.2983,3235164,24036126,-0.111,-2.5166,7.4296,2.6315,904821840,N/A,2450880000,122937750,0,333000000,47.5056,4.5174,4.7983,92.0708,
600983.SH,需奧ひ,2007-08-30,4.2983,4.3392,4.5261,4.3392,4.5028,4579353,34995146,0.2044,4.7554,7.6419,3.7249,947850052.5,N/A,2567430000,122937750,0,333000000,49.7647,4.7322,5.0265,96.4492,
600983.SH,需奧ひ,2007-08-31,4.5028,4.5845,4.602,4.4969,4.5144,5220538,40611438,0.0117,0.2594,7.7792,4.2465,950308807.5,N/A,2574090000,122937750,0,333000000,49.8938,4.7445,5.0396,96.6994,
600983.SH,需奧ひ,2007-09-03,4.5144,4.5553,4.7013,4.5553,4.6663,6922310,55107785,0.1518,3.3635,7.9609,5.6307,982272622.5,N/A,2660670000,122937750,0,333000000,51.572,4.904,5.2091,99.9519,
