����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600546.SH,*STɽú,2009-12-03,17.5553,17.611,17.7969,17.2858,17.7551,1360289,51223384,0.1998,1.1382,37.6563,0.7526,6905837924.85,N/A,11463000000,180733785,0,300000000,3189.4773,18.2489,4.1412,-1821.6057,
600546.SH,*STɽú,2009-12-04,17.7551,17.7318,17.9038,16.7281,17.4066,2614990,98352257,-0.3485,-1.9628,37.6109,1.4469,6770287586.1,N/A,11238000000,180733785,0,300000000,3126.8731,17.8907,4.0599,-1785.8506,
600546.SH,*STɽú,2009-12-07,17.4066,17.4066,17.4066,17.4066,17.4066,N/A,N/A,0,0,N/A,N/A,6770287586.1,N/A,11238000000,180733785,0,300000000,3126.8731,17.8907,4.0599,-1785.8506,
600546.SH,*STɽú,2009-12-08,17.4066,17.5971,17.8619,17.0534,17.1835,1675887,62318278,-0.223,-1.2814,37.1853,0.9273,6683535369.3,N/A,11094000000,180733785,0,300000000,3086.8064,17.6615,4.0079,-1762.9673,
600546.SH,*STɽú,2009-12-09,17.1835,16.5423,17.1464,16.5423,16.7932,2297731,82684632,-0.3903,-2.2715,35.9853,1.2713,6531718989.9,N/A,10842000000,180733785,0,300000000,3016.6896,17.2603,3.9169,-1722.9215,
600546.SH,*STɽú,2009-12-10,16.7932,16.7839,17.0813,16.5469,16.612,946657,33945295,-0.1812,-1.0791,35.8581,0.5238,6461232813.75,N/A,10725000000,180733785,0,300000000,2984.1354,17.074,3.8746,-1704.3289,
600546.SH,*STɽú,2009-12-11,16.612,16.612,16.9605,16.454,16.4679,1078878,38751745,-0.144,-0.8671,35.9186,0.5969,6405205340.4,N/A,10632000000,180733785,0,300000000,2958.259,16.926,3.841,-1689.55,
600546.SH,*STɽú,2009-12-14,16.4679,16.5098,16.5098,15.8546,16.152,2120236,73269005,-0.316,-1.9187,34.557,1.1731,6282306366.6,N/A,10428000000,180733785,0,300000000,2901.4978,16.6012,3.7673,-1657.1321,
600546.SH,*STɽú,2009-12-15,16.152,16.1705,16.4029,15.9336,16.0265,1891673,65752670,-0.1255,-0.7768,34.759,1.0467,6233508244.65,N/A,10347000000,180733785,0,300000000,2878.9603,16.4723,3.738,-1644.2603,
600546.SH,*STɽú,2009-12-16,16.0265,15.9754,16.3146,15.9289,16.0358,1917078,66298172,0.0093,0.058,34.5829,1.0607,6237122920.35,N/A,10353000000,180733785,0,300000000,2880.6297,16.4818,3.7402,-1645.2137,
600546.SH,*STɽú,2009-12-17,16.0358,16.1891,16.1891,15.3341,15.6129,1842803,62133554,-0.4229,-2.6369,33.7169,1.0196,6072655176,N/A,10080000000,180733785,0,300000000,2804.6699,16.0472,3.6416,-1601.8308,
600546.SH,*STɽú,2009-12-18,15.6129,15.4038,15.5804,14.6604,14.7951,1954440,63205586,-0.8178,-5.2381,32.3395,1.0814,5754563714.4,N/A,9552000000,180733785,0,300000000,2657.7587,15.2066,3.4508,-1517.9254,
600546.SH,*STɽú,2009-12-21,14.7951,15.0089,15.0739,14.5814,14.823,3930968,125326959,0.0279,0.1884,31.882,2.175,5765407741.5,N/A,9570000000,180733785,0,300000000,2662.767,15.2353,3.4573,-1520.7858,
600546.SH,*STɽú,2009-12-22,14.823,15.1947,15.3063,13.3825,13.6706,6449502,195522553,-1.1524,-7.7743,30.3159,3.5685,5317193838.7,N/A,8826000000,180733985,0,300000000,2455.7556,14.0509,3.1885,-1402.5554,
600546.SH,*STɽú,2009-12-23,13.6706,13.7031,14.0331,13.2431,13.8379,3628798,106916282,0.1673,1.2237,29.4633,2.0078,5382258073.3,N/A,22335000000,180733985,0,750000000,6214.5142,35.557,8.0689,-3549.2947,
600546.SH,*STɽú,2009-12-24,13.8379,13.9308,15.2226,13.9308,15.2226,7951585,255918432,1.3847,10.0067,32.1846,4.3996,5920845348.6,N/A,24570000000,180733985,0,750000000,6836.383,39.1151,8.8763,-3904.4624,
600546.SH,*STɽú,2009-12-25,15.2226,15.1483,15.4085,14.7812,15.3295,5275800,171667734,0.1069,0.7021,32.5387,2.9191,5962414165.15,N/A,24742500000,180733985,0,750000000,6884.3796,39.3897,8.9387,-3931.8748,
600546.SH,*STɽú,2009-12-28,15.3295,15.4735,15.9289,14.9624,15.7895,4398017,147391725,0.46,3.0009,33.5132,2.4334,6141340810.3,N/A,25485000000,180733985,0,750000000,7090.9736,40.5717,9.2069,-4049.8667,
600546.SH,*STɽú,2009-12-29,15.7895,15.8917,15.8917,15.3109,15.7291,3164839,106561083,-0.0604,-0.3826,33.6703,1.7511,6117845392.25,N/A,25387500000,180733985,0,750000000,7063.845,40.4165,9.1717,-4034.3728,
600546.SH,*STɽú,2009-12-30,15.7291,15.6129,15.8917,15.2877,15.7198,4599195,154720465,-0.0093,-0.0591,33.6408,2.5447,6114230712.55,N/A,25372500000,180733985,0,750000000,7059.6714,40.3926,9.1663,-4031.9893,
600546.SH,*STɽú,2009-12-31,15.7198,15.7756,16.0218,15.1994,15.98,7615774,257233946,0.2602,1.6553,33.7765,4.2138,6215441744.15,N/A,25792500000,180733985,0,750000000,7176.5327,41.0613,9.318,-4098.7319,
600546.SH,*STɽú,2010-01-04,15.98,15.98,16.2728,15.6362,15.6873,2567714,88195755,-0.2927,-1.8319,34.348,1.4207,6101579333.6,N/A,25320000000,180733985,0,750000000,41.1791,10.0138,1.2054,27.722,
600546.SH,*STɽú,2010-01-05,15.6873,15.678,16.1055,15.5107,15.8499,4133334,140796402,0.1626,1.0367,34.0636,2.287,6164836228.35,N/A,25582500000,180733985,0,750000000,41.6061,10.1176,1.2179,28.0094,
600546.SH,*STɽú,2010-01-06,15.8499,15.7477,16.7189,15.6594,16.3611,5083740,178763688,0.5111,3.2249,35.1638,2.8128,6363643611.85,N/A,26407500000,180733985,0,750000000,42.9478,10.4438,1.2571,28.9127,
600546.SH,*STɽú,2010-01-07,16.3611,16.4493,16.7281,15.8917,16.0544,3624714,128316291,-0.3067,-1.8745,35.4004,2.0056,6244359181.75,N/A,25912500000,180733985,0,750000000,42.1427,10.2481,1.2336,28.3707,
600546.SH,*STɽú,2010-01-08,16.0544,15.8732,16.1473,15.2412,15.5851,4497930,150526912,-0.4693,-2.9233,33.4658,2.4887,6061817856.9,N/A,25155000000,180733985,0,750000000,40.9108,9.9485,1.1975,27.5413,
600546.SH,*STɽú,2010-01-11,15.5851,15.7988,15.9382,14.1725,14.3676,10200766,323466259,-1.2174,-7.8116,31.71,5.6441,5588294816.2,N/A,23190000000,180733985,0,750000000,37.715,9.1714,1.104,25.3899,
600546.SH,*STɽú,2010-01-12,14.3676,14.3955,14.4745,13.5359,14.27,15102723,447891992,-0.0976,-0.6792,29.6564,8.3563,5550340679.35,N/A,23032500000,180733985,0,750000000,37.4589,9.1091,1.0965,25.2175,
600546.SH,*STɽú,2010-01-13,14.27,13.8472,13.968,13.5126,13.7031,20799665,614412465,-0.5669,-3.9726,29.5395,11.5084,5329845217.65,N/A,22117500000,180733985,0,750000000,35.9708,8.7472,1.0529,24.2157,
600546.SH,*STɽú,2010-01-14,13.7031,13.7031,13.9912,13.5684,13.9308,9474941,279562181,0.2277,1.6616,29.5054,5.2425,5418404870.3,N/A,22485000000,180733985,0,750000000,36.5684,8.8925,1.0704,24.6181,
600546.SH,*STɽú,2010-01-15,13.9308,13.9308,13.9308,13.5637,13.7543,7998618,235870155,-0.1766,-1.2675,29.4889,4.4256,5349725956,N/A,22200000000,180733985,0,750000000,36.1049,8.7798,1.0568,24.306,
600546.SH,*STɽú,2010-01-18,13.7543,13.7264,13.7264,13.4801,13.573,6601138,192620010,-0.1812,-1.3176,29.1798,3.6524,5279239701.85,N/A,21907500000,180733985,0,750000000,35.6292,8.6641,1.0429,23.9858,
600546.SH,*STɽú,2010-01-19,13.573,13.6149,13.9448,13.6149,13.8797,7542275,225121851,0.3067,2.2595,29.848,4.1731,5398524131.95,N/A,22402500000,180733985,0,750000000,36.4343,8.8599,1.0665,24.5277,
600546.SH,*STɽú,2010-01-20,13.8797,13.9308,14.0098,13.0108,13.1084,7980571,231012228,-0.7714,-5.5574,28.9468,4.4156,5098505716.85,N/A,21157500000,180733985,0,750000000,34.4095,8.3675,1.0072,23.1646,
600546.SH,*STɽú,2010-01-21,13.1084,13.0991,13.2803,12.0907,12.4299,11303545,303269890,-0.6784,-5.1755,26.8296,6.2542,4834634098.75,N/A,20062500000,180733985,0,750000000,32.6286,7.9345,0.9551,21.9657,
600546.SH,*STɽú,2010-01-22,12.4299,12.4067,12.4067,11.6539,12.0768,9479855,244216774,-0.3531,-2.8411,25.7617,5.2452,4697276270.15,N/A,19492500000,180733985,0,750000000,31.7016,7.709,0.9279,21.3417,
600546.SH,*STɽú,2010-01-25,12.0768,11.9281,12.4346,11.8584,12.2534,3955726,103728781,0.1766,1.4621,26.2224,2.1887,4765955184.45,N/A,19777500000,180733985,0,750000000,32.1651,7.8218,0.9415,21.6537,
600546.SH,*STɽú,2010-01-26,12.2534,12.2673,12.3556,11.338,11.4309,5220788,131478977,-0.8225,-6.7122,25.1837,2.8887,4446056031,N/A,18450000000,180733985,0,750000000,30.0061,7.2968,0.8783,20.2003,
600546.SH,*STɽú,2010-01-27,11.4309,11.4541,11.8212,11.18,11.338,6962005,172490989,-0.0929,-0.813,24.7761,3.8521,4409909234,N/A,18300000000,180733985,0,750000000,29.7622,7.2374,0.8712,20.036,
600546.SH,*STɽú,2010-01-28,11.338,11.338,11.64,11.245,11.4774,6418326,158542434,0.1394,1.2295,24.7015,3.5513,4464129429.5,N/A,18525000000,180733985,0,750000000,30.1281,7.3264,0.8819,20.2824,
600546.SH,*STɽú,2010-01-29,11.4774,11.4588,11.7608,11.324,11.496,4991499,124401177,0.0186,0.1619,24.9226,2.7618,4471358788.9,N/A,18555000000,180733985,0,750000000,30.1769,7.3383,0.8833,20.3152,
600546.SH,*STɽú,2010-02-01,11.496,11.4216,11.4216,10.8733,10.9941,5828853,138620728,-0.5018,-4.3654,23.7818,3.2251,4276166085.1,N/A,17745000000,180733985,0,750000000,28.8595,7.0179,0.8447,19.4284,
600546.SH,*STɽú,2010-02-02,10.9941,11.1521,11.5796,11.1475,11.2079,5584487,136567519,0.2137,1.9442,24.4548,3.0899,4359303718.2,N/A,18090000000,180733985,0,750000000,29.4206,7.1544,0.8612,19.8061,
600546.SH,*STɽú,2010-02-03,11.2079,11.4263,11.9699,10.8408,11.7422,14090777,350707621,0.5344,4.7678,24.8892,7.7964,4567147800.95,N/A,18952500000,180733985,0,750000000,30.8234,7.4955,0.9022,20.7504,
600546.SH,*STɽú,2010-02-04,11.7422,11.6168,11.6446,11.3333,11.4077,6444035,158841124,-0.3346,-2.8492,24.6493,3.5655,4437019331.75,N/A,18412500000,180733985,0,750000000,29.9451,7.2819,0.8765,20.1592,
600546.SH,*STɽú,2010-02-05,11.4077,11.0592,11.0592,10.6874,10.7618,6720226,157031247,-0.6459,-5.6619,23.367,3.7183,4185799092.6,N/A,17370000000,180733985,0,750000000,28.2497,6.8696,0.8269,19.0178,
600546.SH,*STɽú,2010-02-08,10.7618,10.8594,11.1289,10.6967,11.022,3604519,84829541,0.2602,2.418,23.5342,1.9944,4287010124.2,N/A,17790000000,180733985,0,750000000,28.9327,7.0357,0.8469,19.4777,
600546.SH,*STɽú,2010-02-09,11.022,11.0359,11.3984,11.0127,11.3054,4604384,111363849,0.2834,2.5717,24.1865,2.5476,4397257855.05,N/A,18247500000,180733985,0,750000000,29.6768,7.2167,0.8687,19.9786,
600546.SH,*STɽú,2010-02-10,11.3054,11.4681,12.2441,11.4681,11.9606,10079385,258387164,0.6552,5.7953,25.6352,5.5769,4652092773.9,N/A,19305000000,180733985,0,750000000,31.3967,7.6349,0.919,21.1364,
600546.SH,*STɽú,2010-02-11,11.9606,11.8723,12.0814,11.8119,11.9932,4471132,114991041,0.0325,0.272,25.7186,2.4739,4664744152.85,N/A,19357500000,180733985,0,750000000,31.482,7.6557,0.9215,21.1939,
600546.SH,*STɽú,2010-02-12,11.9932,12.0303,12.4253,11.9188,12.2998,4539095,119696027,0.3067,2.5571,26.37,2.5115,4784028582.95,N/A,19852500000,180733985,0,750000000,32.2871,7.8514,0.9451,21.7358,
600546.SH,*STɽú,2010-02-22,12.2998,12.3695,12.4299,11.8956,12.1186,4482674,117683049,-0.1812,-1.4734,26.2529,2.4803,4713542328.8,N/A,19560000000,180733985,0,750000000,31.8114,7.7357,0.9312,21.4156,
600546.SH,*STɽú,2010-02-23,12.1186,12.0814,12.3835,11.8026,12.3742,6108992,159004898,0.2556,2.1089,26.028,3.3801,4812946020.55,N/A,19972500000,180733985,0,750000000,32.4822,7.8989,0.9508,21.8672,
600546.SH,*STɽú,2010-02-24,12.3742,12.1744,12.574,12.1047,12.5275,7112527,190609059,0.1533,1.2392,26.7991,3.9354,4872588235.6,N/A,20220000000,180733985,0,750000000,32.8848,7.9968,0.9626,22.1382,
600546.SH,*STɽú,2010-02-25,12.5275,12.5322,12.7784,12.4904,12.6576,5245863,142912675,0.1301,1.0386,27.2429,2.9025,4923193751.4,N/A,20430000000,180733985,0,750000000,33.2263,8.0798,0.9726,22.3681,
600546.SH,*STɽú,2010-02-26,12.6576,12.5972,12.7413,12.3835,12.3881,3809950,103092277,-0.2695,-2.1292,27.0587,2.108,4818368040.1,N/A,19995000000,180733985,0,750000000,32.5188,7.9078,0.9519,21.8918,
600546.SH,*STɽú,2010-03-01,12.3881,12.3649,12.5693,12.2673,12.4532,3287391,87811153,0.0651,0.5251,26.7115,1.8189,4843670798,N/A,20100000000,180733985,0,750000000,32.6896,7.9493,0.9569,22.0068,
600546.SH,*STɽú,2010-03-02,12.4532,12.4904,12.5229,11.8956,11.9699,4080544,106396967,-0.4833,-3.8806,26.0742,2.2578,4655707453.6,N/A,19320000000,180733985,0,750000000,31.421,7.6408,0.9197,21.1528,
600546.SH,*STɽú,2010-03-03,11.9699,11.9699,12.2441,11.8352,12.1744,2987088,77388271,0.2045,1.7081,25.9076,1.6528,4735230407,N/A,19650000000,180733985,0,750000000,31.9577,7.7713,0.9354,21.5141,
600546.SH,*STɽú,2010-03-04,12.1744,12.1233,12.2208,11.8212,11.8352,2371105,61347798,-0.3392,-2.7863,25.8731,1.3119,4603294597.95,N/A,19102500000,180733985,0,750000000,31.0673,7.5548,0.9094,20.9147,
600546.SH,*STɽú,2010-03-05,11.8352,11.8816,11.9746,11.7794,11.8026,2456787,62749537,-0.0325,-0.2748,25.5413,1.3593,4590643219,N/A,19050000000,180733985,0,750000000,30.9819,7.534,0.9069,20.8572,
600546.SH,*STɽú,2010-03-08,11.8026,11.8026,11.9653,11.8026,11.9142,1662252,42563130,0.1115,0.9449,25.6057,0.9197,4634019375.4,N/A,19230000000,180733985,0,750000000,31.2747,7.6052,0.9154,21.0543,
600546.SH,*STɽú,2010-03-09,11.9142,11.9049,12.416,11.7329,12.2905,4789175,125689012,0.3764,3.1591,26.2444,2.6498,4780413903.25,N/A,19837500000,180733985,0,750000000,32.2627,7.8455,0.9444,21.7194,
600546.SH,*STɽú,2010-03-10,12.2905,12.3602,12.3742,12.1976,12.2673,2450585,64790509,-0.0232,-0.189,26.4388,1.3559,4771377204,N/A,19800000000,180733985,0,750000000,32.2017,7.8307,0.9426,21.6783,
600546.SH,*STɽú,2010-03-11,12.2673,12.3417,12.3417,11.942,12.0117,1760374,45774613,-0.2556,-2.0833,26.0028,0.974,4671973512.25,N/A,19387500000,180733985,0,750000000,31.5308,7.6675,0.9229,21.2267,
600546.SH,*STɽú,2010-03-12,12.0117,12.0814,12.1093,11.8538,11.8956,2270765,58253087,-0.1162,-0.9671,25.6535,1.2564,4626790016,N/A,19200000000,180733985,0,750000000,31.2259,7.5934,0.914,21.0214,
600546.SH,*STɽú,2010-03-15,11.8956,11.8956,11.8956,11.4077,11.4495,1900431,47211276,-0.4461,-3.75,24.8424,1.0515,4453285390.4,N/A,18480000000,180733985,0,750000000,30.0549,7.3086,0.8797,20.2331,
600546.SH,*STɽú,2010-03-16,11.4495,11.4309,11.5378,11.2915,11.4216,1583319,38966732,-0.0279,-0.2435,24.6108,0.876,4442441351.3,N/A,18435000000,180733985,0,750000000,29.9817,7.2908,0.8776,20.1838,
600546.SH,*STɽú,2010-03-17,11.4216,11.482,12.021,11.4681,11.9049,2252083,56835722,0.4833,4.2311,25.237,1.2461,4630404695.7,N/A,19215000000,180733985,0,750000000,31.2503,7.5993,0.9147,21.0378,
600546.SH,*STɽú,2010-03-18,11.9049,11.8259,12.1279,11.7841,11.9699,2390946,61465937,0.0651,0.5464,25.7078,1.3229,4655707453.6,N/A,19320000000,180733985,0,750000000,31.421,7.6408,0.9197,21.1528,
600546.SH,*STɽú,2010-03-19,11.9699,11.9699,11.9699,11.9699,11.9699,N/A,N/A,0,0,N/A,N/A,4655707453.6,N/A,19320000000,180733985,0,750000000,31.421,7.6408,0.9197,21.1528,
600546.SH,*STɽú,2010-03-22,11.9699,12.0814,12.5926,12.035,12.4996,7495267,200140605,0.5297,4.4255,26.7023,4.1471,4861744196.5,N/A,20175000000,180733985,0,750000000,32.8116,7.979,0.9604,22.0889,
600546.SH,*STɽú,2010-03-23,12.4996,12.4067,12.8063,12.3184,12.5926,6965420,189530482,0.0929,0.7435,27.2102,3.854,4897890993.5,N/A,20325000000,180733985,0,750000000,33.0555,8.0383,0.9676,22.2531,
600546.SH,*STɽú,2010-03-24,12.5926,12.8993,12.9922,12.653,12.7134,9559647,263974371,0.1208,0.9594,27.6134,5.2893,4944881829.6,N/A,20520000000,180733985,0,750000000,33.3727,8.1154,0.9769,22.4666,
600546.SH,*STɽú,2010-03-25,12.7134,12.732,12.8249,12.5554,12.7599,4666356,127173737,0.0465,0.3655,27.2533,2.5819,4962955228.1,N/A,20595000000,180733985,0,750000000,33.4946,8.1451,0.9804,22.5488,
600546.SH,*STɽú,2010-03-26,12.7599,12.7692,13.0015,12.732,12.8853,3940539,109384753,0.1255,0.9832,27.7588,2.1803,5011753404.05,N/A,20797500000,180733985,0,750000000,33.824,8.2252,0.9901,22.7705,
600546.SH,*STɽú,2010-03-29,12.8853,13.0108,13.6334,12.9178,13.3175,8455201,244148852,0.4321,3.3538,28.8756,4.6783,5179836010.1,N/A,21495000000,180733985,0,750000000,34.9584,8.501,1.0233,23.5341,
600546.SH,*STɽú,2010-03-30,13.3175,13.3175,13.5684,13.1362,13.4243,5354862,154850988,0.1069,0.8025,28.9178,2.9628,5221404826.65,N/A,21667500000,180733985,0,750000000,35.2389,8.5692,1.0315,23.723,
600546.SH,*STɽú,2010-03-31,13.4243,13.4708,13.4708,13.2152,13.35,2858196,82015568,-0.0743,-0.5538,28.6949,1.5814,5192487389.05,N/A,21547500000,180733985,0,750000000,35.0437,8.5218,1.0258,23.5916,
600546.SH,*STɽú,2010-04-01,13.35,13.3035,13.6753,13.3035,13.5963,3507793,102666237,0.2463,1.8448,29.268,1.9409,5288276401.1,N/A,21945000000,180733985,0,750000000,35.6902,8.679,1.0447,24.0268,
600546.SH,*STɽú,2010-04-02,13.5963,13.7078,13.9773,13.7078,13.8007,4108537,122345904,0.2045,1.5038,29.7785,2.2733,5367799354.5,N/A,22275000000,180733985,0,750000000,36.2269,8.8095,1.0604,24.3881,
600546.SH,*STɽú,2010-04-06,13.8007,13.9308,14.8695,13.9308,14.2143,8257853,255969450,0.4136,2.9966,30.9971,4.5691,5528652601.15,N/A,22942500000,180733985,0,750000000,37.3125,9.0735,1.0922,25.119,
600546.SH,*STɽú,2010-04-07,14.2143,14.2189,14.3351,13.9448,14.3072,3533548,107607290,0.0929,0.6538,30.453,1.9551,5564799398.15,N/A,23092500000,180733985,0,750000000,37.5564,9.1328,1.0993,25.2832,
600546.SH,*STɽú,2010-04-08,14.3072,14.2933,14.2933,13.3965,13.4847,7391484,219618672,-0.8225,-5.7486,29.7124,4.0897,5244900244.7,N/A,21765000000,180733985,0,750000000,35.3975,8.6078,1.0361,23.8297,
600546.SH,*STɽú,2010-04-09,13.4847,13.4847,13.7961,13.1409,13.6149,5857559,169748302,0.1301,0.9649,28.9794,3.241,5295505760.5,N/A,21975000000,180733985,0,750000000,35.739,8.6908,1.0461,24.0597,
600546.SH,*STɽú,2010-04-12,13.6149,13.6427,13.6567,13.3825,13.4197,4162805,120902555,-0.1952,-1.4334,29.0435,2.3033,5219597486.8,N/A,21660000000,180733985,0,750000000,35.2267,8.5663,1.0311,23.7148,
600546.SH,*STɽú,2010-04-13,13.4197,13.429,13.9169,13.3686,13.6892,4214322,123617655,0.2695,2.0083,29.3328,2.3318,5324423198.1,N/A,22095000000,180733985,0,750000000,35.9342,8.7383,1.0518,24.1911,
600546.SH,*STɽú,2010-04-14,13.6892,13.6892,13.6892,13.6892,13.6892,N/A,N/A,0,0,N/A,N/A,5324423198.1,N/A,22095000000,180733985,0,750000000,35.9342,8.7383,1.0518,24.1911,
600546.SH,*STɽú,2010-04-15,13.6892,13.8704,14.1818,13.7543,14.0656,8384437,252307934,0.3764,2.7495,30.0924,4.6391,5470817725.95,N/A,22702500000,180733985,0,750000000,36.9222,8.9786,1.0807,24.8562,
600546.SH,*STɽú,2010-04-16,14.0656,13.9866,13.9866,13.5498,13.666,2739285,80904803,-0.3996,-2.8411,29.535,1.5156,5315386498.85,N/A,22057500000,180733985,0,750000000,35.8732,8.7235,1.05,24.15,
600546.SH,*STɽú,2010-04-19,13.666,13.3825,13.3825,12.5461,12.5879,4902324,136667986,-1.078,-7.8885,27.8782,2.7125,4896083653.65,N/A,20317500000,180733985,0,750000000,33.0433,8.0353,0.9672,22.2449,
600546.SH,*STɽú,2010-04-20,12.5879,12.5833,12.7738,12.3138,12.4625,4047930,108732323,-0.1255,-0.9967,26.8612,2.2397,4847285477.7,N/A,20115000000,180733985,0,750000000,32.714,7.9552,0.9576,22.0232,
600546.SH,*STɽú,2010-04-21,12.4625,12.5229,12.8667,12.4346,12.8435,4286903,116689539,0.381,3.0574,27.22,2.3719,4995487345.4,N/A,20730000000,180733985,0,750000000,33.7142,8.1985,0.9868,22.6966,
600546.SH,*STɽú,2010-04-22,12.8435,12.8063,12.8063,12.2208,12.5322,11225775,300729690,-0.3113,-2.424,26.7892,6.2112,4874395575.45,N/A,20227500000,180733985,0,750000000,32.897,7.9997,0.9629,22.1464,
600546.SH,*STɽú,2010-04-23,12.5322,12.4067,12.7784,12.272,12.4625,7801127,210251761,-0.0697,-0.5562,26.9515,4.3164,4847285477.7,N/A,20115000000,180733985,0,750000000,32.714,7.9552,0.9576,22.0232,
600546.SH,*STɽú,2010-04-26,12.4625,12.4764,12.5182,12.1558,12.1604,4095897,108359258,-0.302,-2.4236,26.4556,2.2663,4729808387.45,N/A,19627500000,180733985,0,750000000,31.9211,7.7624,0.9344,21.4895,
600546.SH,*STɽú,2010-04-27,12.1604,11.9885,11.9885,11.166,11.4355,4912865,121615529,-0.7249,-5.961,24.7545,2.7183,4447863370.85,N/A,18457500000,180733985,0,750000000,30.0183,7.2997,0.8787,20.2085,
600546.SH,*STɽú,2010-04-28,11.4355,11.1986,11.6911,11.1428,11.1846,6465590,157339054,-0.2509,-2.1942,24.3348,3.5774,4350267018.95,N/A,18052500000,180733985,0,750000000,29.3597,7.1395,0.8594,19.7651,
600546.SH,*STɽú,2010-04-29,11.1846,11.2079,11.4077,11.1614,11.1753,3248063,78824790,-0.0093,-0.0831,24.2682,1.7972,4346652339.25,N/A,18037500000,180733985,0,750000000,29.3353,7.1336,0.8587,19.7486,
600546.SH,*STɽú,2010-04-30,11.1753,11.1753,11.496,11.1753,11.4355,3556515,86845965,0.2602,2.3285,24.4188,1.9678,4447863370.85,N/A,18457500000,180733985,0,750000000,30.0183,7.2997,0.8787,20.2085,
600546.SH,*STɽú,2010-05-04,11.4355,11.2683,11.5935,11.1753,11.3798,2131735,52382735,-0.0558,-0.4876,24.5728,1.1795,4426175292.65,N/A,18367500000,180733985,0,750000000,29.872,7.2641,0.8744,20.1099,
600546.SH,*STɽú,2010-05-05,11.3798,11.1986,11.3287,10.6967,11.2915,4010643,95477244,-0.0883,-0.7758,23.806,2.2191,4391835835.5,N/A,18225000000,180733985,0,750000000,29.6402,7.2078,0.8676,19.9539,
600546.SH,*STɽú,2010-05-06,11.2915,11.1475,11.1475,10.3622,10.4412,3974091,92252947,-0.8503,-7.5309,23.2136,2.1989,4061092642.95,N/A,16852500000,180733985,0,750000000,27.408,6.665,0.8023,18.4512,
600546.SH,*STɽú,2010-05-07,10.4412,9.9904,10.1763,9.5629,9.8092,7172175,151930232,-0.632,-6.0525,21.1833,3.9684,3815294423.35,N/A,15832500000,180733985,0,750000000,25.7492,6.2616,0.7537,17.3345,
600546.SH,*STɽú,2010-05-10,9.8092,9.6652,9.9672,9.3956,9.865,3323647,69877918,0.0558,0.5685,21.0245,1.839,3836982501.55,N/A,15922500000,180733985,0,750000000,25.8955,6.2972,0.758,17.433,
600546.SH,*STɽú,2010-05-11,9.865,10.0973,10.3622,9.8464,9.9532,6203731,135434168,0.0883,0.895,21.8311,3.4325,3871321958.7,N/A,16065000000,180733985,0,750000000,26.1273,6.3535,0.7648,17.589,
600546.SH,*STɽú,2010-05-12,9.9532,9.7534,10.2228,9.6791,10.2181,3900121,84464921,0.2649,2.6611,21.657,2.1579,3974340330.15,N/A,16492500000,180733985,0,750000000,26.8225,6.5226,0.7851,18.0571,
600546.SH,*STɽú,2010-05-13,10.2181,10.2832,10.5016,10.2367,10.4876,4228407,94570694,0.2695,2.6376,22.3656,2.3396,4079166041.45,N/A,16927500000,180733985,0,750000000,27.53,6.6946,0.8058,18.5333,
600546.SH,*STɽú,2010-05-14,10.4876,10.4086,10.4086,10.1949,10.2692,2714042,60006151,-0.2184,-2.0824,22.1095,1.5017,3994221068.5,N/A,16575000000,180733985,0,750000000,26.9567,6.5552,0.789,18.1474,
600546.SH,*STɽú,2010-05-17,10.2692,10.0322,10.0322,9.2934,9.3399,2806292,58574297,-0.9293,-9.0498,20.8725,1.5527,3632753098.5,N/A,15075000000,180733985,0,750000000,24.5172,5.962,0.7176,16.5051,
600546.SH,*STɽú,2010-05-18,9.3399,9.2934,9.8046,9.1122,9.7163,3685657,75037450,0.3764,4.0299,20.3593,2.0393,3779147626.35,N/A,15682500000,180733985,0,750000000,25.5052,6.2022,0.7466,17.1702,
600546.SH,*STɽú,2010-05-19,9.7163,9.5862,9.8138,9.3863,9.5629,2717740,56095732,-0.1533,-1.5782,20.6406,1.5037,3719505411.3,N/A,15435000000,180733985,0,750000000,25.1027,6.1044,0.7348,16.8993,
600546.SH,*STɽú,2010-05-20,9.5629,9.5165,9.7581,9.4328,9.4653,1807772,37278562,-0.0976,-1.0204,20.6213,1.0002,3681551274.45,N/A,15277500000,180733985,0,750000000,24.8465,6.0421,0.7273,16.7268,
600546.SH,*STɽú,2010-05-21,9.4653,9.2469,9.7256,9.1447,9.6419,2839927,58158899,0.1766,1.8655,20.479,1.5713,3750230188.75,N/A,15562500000,180733985,0,750000000,25.31,6.1548,0.7408,17.0388,
600546.SH,*STɽú,2010-05-24,9.6419,9.7627,10.4551,9.7581,10.3668,5097436,113135971,0.7249,7.5181,22.1947,2.8204,4032175205.35,N/A,16732500000,180733985,0,750000000,27.2129,6.6175,0.7965,18.3198,
