測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
600660.SH,腦珓產薛,1996-12-10,1.1194,1.0967,1.1046,1.0262,1.0959,3556100,47864421,-0.0235,-2.0994,13.4598,4.371,1138168327.51,N/A,3563609926.87,81355849,0,254725513,74.1709,10.3231,13.3321,N/A,
600660.SH,腦珓產薛,1996-12-11,1.0959,1.0654,1.1202,1.0575,1.085,2710300,37630940,-0.011,-1.0007,13.8844,3.3314,1126778508.65,N/A,3527948355.05,81355849,0,254725513,73.4287,10.2198,13.1986,N/A,
600660.SH,腦珓產薛,1996-12-12,1.085,1.0654,1.085,0.9949,1.0105,2669400,34935395,-0.0744,-6.8592,13.0874,3.2811,1049490452.1,N/A,3285959117.7,81355849,0,254725513,68.3921,9.5188,12.2933,N/A,
600660.SH,腦珓產薛,1996-12-13,1.0105,0.9792,1.0027,0.8225,0.8962,4438500,50348666,-0.1144,-11.3178,11.3436,5.4557,930710912.56,N/A,2914059868.72,81355849,0,254725513,60.6516,8.4415,10.902,N/A,
600660.SH,腦珓產薛,1996-12-16,0.8962,0.8069,0.8069,0.8069,0.8069,88400,910520,-0.0893,-9.965,10.3,0.1087,837965244.7,N/A,2623672783.9,81355849,0,254725513,54.6076,7.6003,9.8156,N/A,
600660.SH,腦珓產薛,1996-12-17,0.8069,0.7262,0.7262,0.7262,0.7262,111400,1032678,-0.0807,-10,9.27,0.1369,754168720.23,N/A,2361305505.51,81355849,0,254725513,49.1469,6.8403,8.834,N/A,
600660.SH,腦珓產薛,1996-12-18,0.7262,0.6533,0.799,0.6533,0.799,7229300,63870334,0.0729,10.0324,8.8349,8.886,829829659.8,N/A,2598200232.6,81355849,0,254725513,54.0775,7.5265,9.7203,N/A,
600660.SH,腦珓產薛,1996-12-19,0.799,0.7802,0.7826,0.7191,0.7191,4044400,37818379,-0.0799,-10,9.3508,4.9712,746846693.82,N/A,2338380209.34,81355849,0,254725513,48.6697,6.7739,8.7483,N/A,
600660.SH,腦珓產薛,1996-12-20,0.7191,0.6471,0.6815,0.6471,0.6502,4696800,39009020,-0.0689,-9.5861,8.3054,5.7732,675253546.7,N/A,2114221757.9,81355849,0,254725513,44.0042,6.1245,7.9097,N/A,
600660.SH,腦珓產薛,1996-12-23,0.6502,0.6612,0.6737,0.6165,0.6196,2440500,20117428,-0.0306,-4.6988,8.2432,2.9998,643524765.59,N/A,2014878807.83,81355849,0,254725513,41.9365,5.8367,7.538,N/A,
600660.SH,腦珓產薛,1996-12-24,0.6196,0.6345,0.6572,0.5578,0.5742,5207000,40220148,-0.0454,-7.3325,7.7242,6.4003,596338373.17,N/A,1867138010.29,81355849,0,254725513,38.8615,5.4088,6.9853,N/A,
600660.SH,腦珓產薛,1996-12-25,0.5742,0.5562,0.6306,0.5233,0.6306,4562500,33455442,0.0564,9.8226,7.3327,5.6081,654914584.45,N/A,2050540379.65,81355849,0,254725513,42.6788,5.94,7.6714,N/A,
600660.SH,腦珓產薛,1996-12-26,0.6306,0.6032,0.6737,0.5954,0.6659,6910100,55666894,0.0353,5.5901,8.0559,8.4937,691524716.5,N/A,2165166860.5,81355849,0,254725513,45.0645,6.2721,8.1003,N/A,
600660.SH,腦珓產薛,1996-12-27,0.6659,0.6807,0.6815,0.611,0.6345,8633500,70732513,-0.0313,-4.7059,8.1928,10.612,658982376.9,N/A,2063276655.3,81355849,0,254725513,42.9439,5.9769,7.7191,N/A,
600660.SH,腦珓產薛,1996-12-30,0.6345,0.6306,0.6424,0.6157,0.6416,5174800,41232847,0.0071,1.1111,7.968,6.3607,666304403.31,N/A,2086201951.47,81355849,0,254725513,43.421,6.0434,7.8048,N/A,
600660.SH,腦珓產薛,1996-12-31,0.6416,0.6384,0.6619,0.611,0.6424,3888300,31524725,0.0008,0.1221,8.1076,4.7794,667117961.8,N/A,2088749206.6,81355849,0,254725513,43.474,6.0507,7.8144,N/A,
600660.SH,腦珓產薛,1997-01-02,0.6424,0.6486,0.6502,0.6181,0.6228,3025300,24353089,-0.0196,-3.0488,8.0498,3.7186,646778999.55,N/A,2025067828.35,81355849,0,254725513,4994.815,5.783,6.7691,N/A,
600660.SH,腦珓產薛,1997-01-03,0.6228,0.6204,0.6314,0.5954,0.6251,2059300,16080958,0.0024,0.3774,7.8089,2.5312,649219675.02,N/A,2032709593.74,81355849,0,254725513,5013.6634,5.8048,6.7947,N/A,
600660.SH,腦珓產薛,1997-01-06,0.6251,0.6048,0.6149,0.5875,0.5875,923800,7074403,-0.0376,-6.015,7.6579,1.1355,610168867.5,N/A,1910441347.5,81355849,0,254725513,4712.0896,5.4556,6.386,N/A,
600660.SH,腦珓產薛,1997-01-07,0.5875,0.5797,0.6071,0.5719,0.6071,1494900,11322548,0.0196,3.3333,7.5741,1.8375,630507829.75,N/A,1974122725.75,81355849,0,254725513,4869.1593,5.6375,6.5988,N/A,
600660.SH,腦珓產薛,1997-01-08,0.6071,0.6032,0.6063,0.586,0.6063,768600,5832233,-0.0008,-0.129,7.5881,0.9447,629694271.26,N/A,1971575470.62,81355849,0,254725513,4862.8765,5.6302,6.5903,N/A,
600660.SH,腦珓產薛,1997-01-09,0.6063,0.6016,0.6572,0.5954,0.6572,10809900,87122079,0.0509,8.3979,8.0595,13.2872,682575573.11,N/A,2137147054.07,81355849,0,254725513,5271.2576,6.103,7.1438,N/A,
600660.SH,腦珓產薛,1997-01-10,0.6572,0.6518,0.7207,0.6424,0.705,29323700,257720656,0.0478,7.2706,8.7888,36.0438,732202641,N/A,2292529617,81355849,0,254725513,5654.5076,6.5468,7.6632,N/A,
600660.SH,腦珓產薛,1997-01-13,0.705,0.705,0.7152,0.6854,0.6972,15650800,139302611,-0.0078,-1.1111,8.9007,19.2375,724067056.1,N/A,2267057065.7,81355849,0,254725513,5591.6797,6.474,7.578,N/A,
600660.SH,腦珓產薛,1997-01-14,0.6972,0.6901,0.6972,0.6447,0.6612,10596700,90396694,-0.036,-5.1685,8.5306,13.0251,686643365.56,N/A,2149883329.72,81355849,0,254725513,5302.6715,6.1394,7.1863,N/A,
600660.SH,腦珓產薛,1997-01-15,0.6612,0.6549,0.6909,0.6549,0.6854,5416000,46923524,0.0243,3.673,8.6639,6.6572,711863678.75,N/A,2228848238.75,81355849,0,254725513,5497.4379,6.3649,7.4503,N/A,
600660.SH,腦珓產薛,1997-01-16,0.6854,0.6894,0.6909,0.6619,0.6721,3945000,33998309,-0.0133,-1.9429,8.6181,4.8491,698033184.42,N/A,2185544901.54,81355849,0,254725513,5390.6305,6.2412,7.3055,N/A,
600660.SH,腦珓產薛,1997-01-17,0.6721,0.676,0.6807,0.6565,0.6659,2983400,25358496,-0.0063,-0.9324,8.4999,3.6671,691524716.5,N/A,2165166860.5,81355849,0,254725513,5340.3682,6.183,7.2374,N/A,
600660.SH,腦珓產薛,1997-01-20,0.6659,0.6698,0.705,0.6659,0.6925,6486200,57308645,0.0266,4,8.8355,7.9726,719185705.16,N/A,2251773534.92,81355849,0,254725513,5553.983,6.4304,7.5269,N/A,
600660.SH,腦珓產薛,1997-01-21,0.6925,0.6941,0.6972,0.6659,0.6721,4315300,37324214,-0.0204,-2.9412,8.6493,5.3042,698033184.42,N/A,2185544901.54,81355849,0,254725513,5390.6305,6.2412,7.3055,N/A,
600660.SH,腦珓產薛,1997-01-22,0.6721,0.68,0.6831,0.6588,0.6713,3590500,30540120,-0.0008,-0.1166,8.5058,4.4133,697219625.93,N/A,2182997646.41,81355849,0,254725513,5384.3478,6.234,7.297,N/A,
600660.SH,腦珓產薛,1997-01-23,0.6713,0.6737,0.6815,0.6565,0.6596,3905400,33048343,-0.0118,-1.7503,8.4622,4.8004,685016248.58,N/A,2144788819.46,81355849,0,254725513,5290.106,6.1249,7.1693,N/A,
600660.SH,腦珓產薛,1997-01-24,0.6596,0.658,0.6776,0.6424,0.6706,5529600,46223226,0.011,1.6627,8.3592,6.7968,696406067.44,N/A,2180450391.28,81355849,0,254725513,5378.065,6.2267,7.2885,N/A,
600660.SH,腦珓產薛,1997-01-27,0.6706,0.6753,0.6768,0.6518,0.658,5865700,49348935,-0.0125,-1.8692,8.4131,7.2099,683389131.6,N/A,2139694309.2,81355849,0,254725513,5277.5404,6.1103,7.1523,N/A,
600660.SH,腦珓產薛,1997-01-28,0.658,0.6619,0.676,0.6565,0.6659,3223300,27513810,0.0078,1.1905,8.5359,3.962,691524716.5,N/A,2165166860.5,81355849,0,254725513,5340.3682,6.183,7.2374,N/A,
600660.SH,腦珓產薛,1997-01-29,0.6659,0.6659,0.6721,0.651,0.6596,3132700,26400845,-0.0063,-0.9412,8.4275,3.8506,685016248.58,N/A,2144788819.46,81355849,0,254725513,5290.106,6.1249,7.1693,N/A,
600660.SH,腦珓產薛,1997-01-30,0.6596,0.658,0.6619,0.6486,0.6518,2601100,21667645,-0.0078,-1.1876,8.3302,3.1972,676880663.68,N/A,2119316268.16,81355849,0,254725513,5227.2781,6.0521,7.0842,N/A,
600660.SH,腦珓產薛,1997-01-31,0.6518,0.6518,0.6619,0.6455,0.6541,2463000,20533634,0.0024,0.3606,8.3368,3.0274,679321339.15,N/A,2126958033.55,81355849,0,254725513,5246.1265,6.0739,7.1097,N/A,
600660.SH,腦珓產薛,1997-02-17,0.6541,0.6502,0.6619,0.6353,0.6604,2221800,18325000,0.0063,0.9581,8.2478,2.731,685829807.07,N/A,2147336074.59,81355849,0,254725513,5296.3887,6.1321,7.1778,N/A,
600660.SH,腦珓產薛,1997-02-18,0.6604,0.6502,0.658,0.5946,0.5946,4176000,32959000,-0.0658,-9.9644,7.8925,5.133,617490893.91,N/A,1933366643.67,81355849,0,254725513,4768.6347,5.5211,6.4626,N/A,
600660.SH,腦珓產薛,1997-02-19,0.5946,0.5961,0.6353,0.5946,0.6306,3645700,28440000,0.036,6.0606,7.801,4.4812,654914584.45,N/A,2050540379.65,81355849,0,254725513,5057.6429,5.8557,6.8543,N/A,
600660.SH,腦珓產薛,1997-02-20,0.6306,0.5679,0.6189,0.5679,0.6071,5606500,42665000,-0.0235,-3.7267,7.6099,6.8913,630507829.75,N/A,1974122725.75,81355849,0,254725513,4869.1593,5.6375,6.5988,N/A,
600660.SH,腦珓產薛,1997-02-21,0.6071,0.611,0.6565,0.6071,0.6557,6618400,54165000,0.0486,8,8.184,8.1351,680948456.13,N/A,2132052543.81,81355849,0,254725513,5258.692,6.0885,7.1267,N/A,
600660.SH,腦珓產薛,1997-02-24,0.6557,0.6713,0.7215,0.6619,0.7074,21819900,196394000,0.0517,7.8853,9.0007,26.8203,734643316.47,N/A,2300171382.39,81355849,0,254725513,5673.3559,6.5686,7.6887,N/A,
600660.SH,腦珓產薛,1997-02-25,0.7074,0.705,0.7168,0.6831,0.6956,9381300,83531000,-0.0118,-1.6611,8.904,11.5312,722439939.12,N/A,2261962555.44,81355849,0,254725513,5579.1141,6.4595,7.561,N/A,
600660.SH,腦珓產薛,1997-02-26,0.6956,0.7011,0.7403,0.6839,0.7325,8539600,77680000,0.0368,5.2928,9.0964,10.4966,760677188.15,N/A,2381683546.55,81355849,0,254725513,5874.4051,6.8014,7.9612,N/A,
600660.SH,腦珓產薛,1997-02-27,0.7325,0.7364,0.7426,0.705,0.7129,6747800,62186000,-0.0196,-2.6738,9.2157,8.2942,740338225.9,N/A,2318002168.3,81355849,0,254725513,5717.3354,6.6195,7.7483,N/A,
600660.SH,腦珓產薛,1997-02-28,0.7129,0.705,0.7231,0.6831,0.7089,5215300,46950000,-0.0039,-0.5495,9.0024,6.4105,736270433.45,N/A,2305265892.65,81355849,0,254725513,5685.9215,6.5831,7.7057,N/A,
600660.SH,腦珓產薛,1997-03-03,0.7089,0.7168,0.7403,0.7089,0.7332,7438500,68448683,0.0243,3.4254,9.2019,9.1432,761490746.64,N/A,2384230801.68,81355849,0,254725513,5880.6879,6.8086,7.9697,N/A,
600660.SH,腦珓產薛,1997-03-04,0.7332,0.7285,0.7716,0.705,0.7661,11765300,109507999,0.0329,4.4872,9.3077,14.4615,795660203.22,N/A,2491215517.14,81355849,0,254725513,6144.5649,7.1141,8.3273,N/A,
600660.SH,腦珓產薛,1997-03-05,0.7661,0.7661,0.7787,0.7168,0.7325,8642800,83181117,-0.0337,-4.3967,9.6243,10.6235,760677188.15,N/A,2381683546.55,81355849,0,254725513,5874.4051,6.8014,7.9612,N/A,
600660.SH,腦珓產薛,1997-03-06,0.7325,0.7207,0.8061,0.7207,0.8061,17297600,171651571,0.0736,10.0535,9.9234,21.2617,837151686.21,N/A,2621125528.77,81355849,0,254725513,6464.987,7.4851,8.7615,N/A,
600660.SH,腦珓產薛,1997-03-07,0.8061,0.8265,0.8421,0.7755,0.7951,16595400,173504091,-0.011,-1.3605,10.455,20.3985,825761867.35,N/A,2585463956.95,81355849,0,254725513,6377.028,7.3833,8.6423,N/A,
600660.SH,腦珓產薛,1997-03-10,0.7951,0.8225,0.8304,0.7951,0.8006,8051500,82798752,0.0055,0.6897,10.2836,9.8966,831456776.78,N/A,2603294742.86,81355849,0,254725513,6421.0075,7.4342,8.7019,N/A,
600660.SH,腦珓產薛,1997-03-11,0.8006,0.8006,0.8108,0.7881,0.8022,6724800,68640049,0.0016,0.1957,10.207,8.2659,833083893.76,N/A,2608389253.12,81355849,0,254725513,6433.573,7.4488,8.719,N/A,
600660.SH,腦珓產薛,1997-03-12,0.8022,0.799,0.8413,0.7959,0.8084,5982200,62137703,0.0063,0.7813,10.3871,7.3531,839592361.68,N/A,2628767294.16,81355849,0,254725513,6483.8353,7.5069,8.7871,N/A,
600660.SH,腦珓產薛,1997-03-13,0.8084,0.8186,0.821,0.7795,0.7834,6047700,61097144,-0.0251,-3.1008,10.1025,7.4336,813558490,N/A,2547255130,81355849,0,254725513,6282.7862,7.2742,8.5146,N/A,
600660.SH,腦珓產薛,1997-03-14,0.7834,0.7842,0.8186,0.7755,0.8022,6937300,70503482,0.0188,2.4,10.163,8.5271,833083893.76,N/A,2608389253.12,81355849,0,254725513,6433.573,7.4488,8.719,N/A,
600660.SH,腦珓產薛,1997-03-17,0.8022,0.8069,0.8147,0.7834,0.7912,7442500,75684310,-0.011,-1.3672,10.1692,9.1481,821694074.9,N/A,2572727681.3,81355849,0,254725513,6345.614,7.3469,8.5998,N/A,
600660.SH,腦珓產薛,1997-03-18,0.7912,0.7912,0.7975,0.7622,0.774,5672700,56178103,-0.0172,-2.1782,9.9032,6.9727,803795788.12,N/A,2516688068.44,81355849,0,254725513,6207.3927,7.1869,8.4124,N/A,
600660.SH,腦珓產薛,1997-03-19,0.774,0.7677,0.8108,0.7536,0.7685,5053300,50516242,-0.0055,-0.7085,9.9967,6.2114,798100878.69,N/A,2498857282.53,81355849,0,254725513,6163.4132,7.136,8.3528,N/A,
600660.SH,腦珓產薛,1997-03-20,0.7685,0.7748,0.799,0.752,0.7599,3961400,39535462,-0.0086,-1.1213,9.9802,4.8692,789151735.3,N/A,2470837476.1,81355849,0,254725513,6094.3026,7.0559,8.2592,N/A,
600660.SH,腦珓產薛,1997-03-21,0.7599,0.7716,0.7912,0.752,0.7896,3710200,36550262,0.0298,3.9175,9.8513,4.5605,820066957.92,N/A,2567633171.04,81355849,0,254725513,6333.0485,7.3324,8.5827,N/A,
600660.SH,腦珓產薛,1997-03-24,0.7896,0.7951,0.821,0.7755,0.7818,6892900,70214552,-0.0078,-0.9921,10.1865,8.4725,811931373.02,N/A,2542160619.74,81355849,0,254725513,6270.2206,7.2596,8.4976,N/A,
600660.SH,腦珓產薛,1997-03-25,0.7818,0.7842,0.7865,0.7591,0.7724,3911800,38492749,-0.0094,-1.2024,9.8402,4.8083,802168671.14,N/A,2511593558.18,81355849,0,254725513,6194.8272,7.1723,8.3954,N/A,
600660.SH,腦珓產薛,1997-03-26,0.7724,0.7724,0.7779,0.7567,0.7646,3618800,35398689,-0.0078,-1.0142,9.7819,4.4481,794033086.24,N/A,2486121006.88,81355849,0,254725513,6131.9993,7.0996,8.3103,N/A,
600660.SH,腦珓產薛,1997-03-27,0.7646,0.7724,0.8147,0.7685,0.8069,7642900,77994678,0.0423,5.5328,10.2049,9.3944,837965244.7,N/A,2623672783.9,81355849,0,254725513,6471.2698,7.4924,8.7701,N/A,
600660.SH,腦珓產薛,1997-03-28,0.8069,0.8147,0.8178,0.7755,0.7842,3557200,36042855,-0.0227,-2.8155,10.1324,4.3724,814372048.49,N/A,2549802385.13,81355849,0,254725513,6289.069,7.2814,8.5231,N/A,
600660.SH,腦珓產薛,1997-03-31,0.7842,0.7928,0.8625,0.7912,0.8523,10913200,116611590,0.0682,8.6913,10.6854,13.4142,885151637.12,N/A,2771413581.44,81355849,0,254725513,6835.6714,7.9143,9.2639,N/A,
600660.SH,腦珓產薛,1997-04-01,0.8523,0.8617,0.8836,0.8382,0.8445,8141200,89737083,-0.0078,-0.9191,11.0226,10.0069,877016052.22,N/A,2745941030.14,81355849,0,254725513,6772.8435,7.8416,9.1788,N/A,
600660.SH,腦珓產薛,1997-04-02,0.8445,0.8586,0.8836,0.8382,0.8453,5740800,62891310,0.0008,0.0928,10.9551,7.0564,877829610.71,N/A,2748488285.27,81355849,0,254725513,6779.1263,7.8488,9.1873,N/A,
600660.SH,腦珓產薛,1997-04-03,0.8453,0.846,0.85,0.8116,0.8186,4379500,46200655,-0.0266,-3.1511,10.5493,5.3831,850168622.05,N/A,2661881610.85,81355849,0,254725513,6565.5116,7.6015,8.8978,N/A,
600660.SH,腦珓產薛,1997-04-04,0.8186,0.8265,0.8382,0.8053,0.8092,5880800,61398968,-0.0094,-1.1483,10.4406,7.2285,840405920.17,N/A,2631314549.29,81355849,0,254725513,6490.1181,7.5142,8.7956,N/A,
600660.SH,腦珓產薛,1997-04-07,0.8092,0.8092,0.8147,0.7873,0.7998,4894700,49835058,-0.0094,-1.1617,10.1814,6.0164,830643218.29,N/A,2600747487.73,81355849,0,254725513,6414.7247,7.4269,8.6934,N/A,
600660.SH,腦珓產薛,1997-04-08,0.7998,0.803,0.821,0.7849,0.7904,3197800,32672788,-0.0094,-1.1753,10.2173,3.9306,820880516.41,N/A,2570180426.17,81355849,0,254725513,6339.3313,7.3396,8.5912,N/A,
600660.SH,腦珓產薛,1997-04-09,0.7904,0.7912,0.8304,0.7912,0.8108,4825500,50131993,0.0204,2.5768,10.389,5.9313,842033037.15,N/A,2636409059.55,81355849,0,254725513,6502.6837,7.5288,8.8126,N/A,
600660.SH,腦珓產薛,1997-04-10,0.8108,0.8147,0.8218,0.7928,0.8014,3303800,33899524,-0.0094,-1.1594,10.2608,4.0609,832270335.27,N/A,2605841997.99,81355849,0,254725513,6427.2903,7.4415,8.7105,N/A,
600660.SH,腦珓產薛,1997-04-11,0.8014,0.8037,0.8053,0.7677,0.7834,3181300,31872366,-0.018,-2.2483,10.0187,3.9104,813558490,N/A,2547255130,81355849,0,254725513,6282.7862,7.2742,8.5146,N/A,
600660.SH,腦珓產薛,1997-04-14,0.7834,0.7849,0.8531,0.7849,0.8186,5905900,62078607,0.0353,4.5,10.5113,7.2593,850168622.05,N/A,2661881610.85,81355849,0,254725513,6565.5116,7.6015,8.8978,N/A,
600660.SH,腦珓產薛,1997-04-15,0.8186,0.8257,0.85,0.8147,0.8343,4831300,51341073,0.0157,1.9139,10.6268,5.9385,866439791.85,N/A,2712826713.45,81355849,0,254725513,6691.1673,7.747,9.0681,N/A,
600660.SH,腦珓產薛,1997-04-16,0.8343,0.8421,0.8523,0.8077,0.8178,3296800,34795546,-0.0165,-1.9718,10.5543,4.0523,849355063.56,N/A,2659334355.72,81355849,0,254725513,6559.2288,7.5942,8.8893,N/A,
600660.SH,腦珓產薛,1997-04-17,0.8178,0.8265,0.85,0.81,0.8351,6880400,73376603,0.0172,2.1073,10.6646,8.4572,867253350.34,N/A,2715373968.58,81355849,0,254725513,6697.4501,7.7543,9.0766,N/A,
600660.SH,腦珓產薛,1997-04-18,0.8351,0.8382,0.8523,0.8194,0.8453,5200400,55722669,0.0102,1.2195,10.7151,6.3922,877829610.71,N/A,2748488285.27,81355849,0,254725513,6779.1263,7.8488,9.1873,N/A,
600660.SH,腦珓產薛,1997-04-21,0.8453,0.8617,0.9299,0.8547,0.9299,14289600,165033110,0.0846,10.0093,11.5492,17.5643,965693927.63,N/A,3023591839.31,81355849,0,254725513,7457.6672,8.6344,10.1069,N/A,
600660.SH,腦珓產薛,1997-04-22,0.9299,0.9236,0.9236,0.8844,0.8883,7639400,87516357,-0.0415,-4.465,11.4559,9.3901,922575327.66,N/A,2888587317.42,81355849,0,254725513,7124.6795,8.2489,9.6556,N/A,
600660.SH,腦珓產薛,1997-04-23,0.8883,0.8891,0.9071,0.8225,0.8343,7345100,80769690,-0.0541,-6.0847,10.9964,9.0284,866439791.85,N/A,2712826713.45,81355849,0,254725513,6691.1673,7.747,9.0681,N/A,
600660.SH,腦珓產薛,1997-04-24,0.8343,0.8312,0.8656,0.8225,0.8343,5181500,55416704,0,0,10.6951,6.3689,866439791.85,N/A,2712826713.45,81355849,0,254725513,6691.1673,7.747,9.0681,N/A,
600660.SH,腦珓產薛,1997-04-25,0.8343,0.8312,0.8382,0.7834,0.7912,4670300,48221739,-0.0431,-5.1643,10.3252,5.7406,821694074.9,N/A,2572727681.3,81355849,0,254725513,6345.614,7.3469,8.5998,N/A,
600660.SH,腦珓產薛,1997-04-28,0.7912,0.792,0.8147,0.7121,0.7144,5289100,50233543,-0.0768,-9.703,9.4976,6.5012,741965342.88,N/A,2323096678.56,81355849,0,254725513,5729.901,6.634,7.7653,N/A,
600660.SH,腦珓產薛,1997-04-29,0.7144,0.7113,0.756,0.6463,0.7505,3535700,32005223,0.036,5.0439,9.052,4.346,779389033.42,N/A,2440270414.54,81355849,0,254725513,6018.9092,6.9687,8.157,N/A,
600660.SH,腦珓產薛,1997-04-30,0.7505,0.676,0.7207,0.6753,0.6972,4600700,40854325,-0.0533,-7.0981,8.88,5.655,724067056.1,N/A,2267057065.7,81355849,0,254725513,5591.6797,6.474,7.578,N/A,
600660.SH,腦珓產薛,1997-05-05,0.6972,0.698,0.705,0.6721,0.6901,3872200,33962722,-0.0071,-1.0112,8.7709,4.7596,716745029.69,N/A,2244131769.53,81355849,0,254725513,5535.1346,6.4085,7.5014,N/A,
600660.SH,腦珓產薛,1997-05-06,0.6901,0.6901,0.7207,0.6737,0.6917,3882300,34711483,0.0016,0.227,8.941,4.772,718372146.67,N/A,2249226279.79,81355849,0,254725513,5547.7002,6.4231,7.5184,N/A,
600660.SH,腦珓產薛,1997-05-07,0.6917,0.7176,0.7285,0.6956,0.705,3860100,35127992,0.0133,1.9253,9.1003,4.7447,732202641,N/A,2292529617,81355849,0,254725513,5654.5076,6.5468,7.6632,N/A,
600660.SH,腦珓產薛,1997-05-08,0.705,0.7121,0.7191,0.6353,0.6424,3161800,27498553,-0.0627,-8.8889,8.6971,3.8864,667117961.8,N/A,2088749206.6,81355849,0,254725513,5151.8847,5.9648,6.982,N/A,
600660.SH,腦珓產薛,1997-05-09,0.6424,0.6455,0.6659,0.629,0.658,2917300,24154169,0.0157,2.439,8.2796,3.5859,683389131.6,N/A,2139694309.2,81355849,0,254725513,5277.5404,6.1103,7.1523,N/A,
600660.SH,腦珓產薛,1997-05-12,0.658,0.6596,0.6878,0.6424,0.6878,3621700,30887732,0.0298,4.5238,8.5285,4.4517,714304354.22,N/A,2236490004.14,81355849,0,254725513,5516.2863,6.3867,7.4758,N/A,
600660.SH,腦珓產薛,1997-05-13,0.6878,0.6894,0.6956,0.6275,0.6463,2920600,24560021,-0.0415,-6.0364,8.4092,3.5899,671185754.25,N/A,2101485482.25,81355849,0,254725513,5183.2986,6.0012,7.0246,N/A,
600660.SH,腦珓產薛,1997-05-14,0.6463,0.6424,0.669,0.6369,0.6424,2402600,19969117,-0.0039,-0.6061,8.3115,2.9532,667117961.8,N/A,2088749206.6,81355849,0,254725513,5151.8847,5.9648,6.982,N/A,
600660.SH,腦珓產薛,1997-05-15,0.6424,0.6502,0.68,0.6463,0.6745,2374300,20023496,0.0321,5,8.4334,2.9184,700473859.89,N/A,2193186666.93,81355849,0,254725513,5409.4789,6.2631,7.3311,N/A,
600660.SH,腦珓產薛,1997-05-16,0.6745,0.6173,0.6619,0.6071,0.6149,2565600,20500718,-0.0595,-8.8269,7.9906,3.1536,638643414.65,N/A,1999595277.05,81355849,0,254725513,4931.9871,5.7102,6.684,N/A,
600660.SH,腦珓產薛,1997-05-19,0.6149,0.6267,0.6408,0.5993,0.6142,915800,7159113,-0.0008,-0.1274,7.8173,1.1257,637829856.16,N/A,1997048021.92,81355849,0,254725513,4925.7044,5.703,6.6755,N/A,
600660.SH,腦珓產薛,1997-05-20,0.6142,0.6173,0.6283,0.6032,0.6228,1270500,9995407,0.0086,1.4031,7.8673,1.5617,646778999.55,N/A,2025067828.35,81355849,0,254725513,4994.815,5.783,6.7691,N/A,
600660.SH,腦珓產薛,1997-05-21,0.6228,0.6384,0.6565,0.6189,0.6314,3136000,25690493,0.0086,1.3836,8.1921,3.8547,655728142.94,N/A,2053087634.78,81355849,0,254725513,5063.9257,5.863,6.8628,N/A,
600660.SH,腦珓產薛,1997-05-22,0.6314,0.5954,0.6095,0.5679,0.5679,1717500,12653050,-0.0635,-10.0496,7.3671,2.1111,589829905.25,N/A,1846759969.25,81355849,0,254725513,4555.02,5.2738,6.1731,N/A,
600660.SH,腦珓產薛,1997-05-23,0.5679,0.5664,0.5719,0.5327,0.5366,1641500,11384961,-0.0313,-5.5172,6.9357,2.0177,557287565.65,N/A,1744869764.05,81355849,0,254725513,4303.7085,4.9828,5.8325,N/A,
600660.SH,腦珓產薛,1997-05-26,0.5366,0.5366,0.5484,0.4857,0.4998,1620600,10462639,-0.0368,-6.8613,6.456,1.992,519050316.62,N/A,1625148772.94,81355849,0,254725513,4008.4176,4.6409,5.4323,N/A,
600660.SH,腦珓產薛,1997-05-27,0.4998,0.5092,0.5288,0.5014,0.5233,2110500,13797710,0.0235,4.7022,6.5376,2.5942,543457071.32,N/A,1701566426.84,81355849,0,254725513,4196.9012,4.8591,5.6878,N/A,
600660.SH,腦珓產薛,1997-05-28,0.5233,0.5249,0.5288,0.5092,0.5249,1508900,10013965,0.0016,0.2994,6.6366,1.8547,545084188.3,N/A,1706660937.1,81355849,0,254725513,4209.4667,4.8737,5.7048,N/A,
600660.SH,腦珓產薛,1997-05-29,0.5249,0.5249,0.5327,0.5029,0.5061,1044700,6938840,-0.0188,-3.5821,6.6419,1.2841,525558784.54,N/A,1645526813.98,81355849,0,254725513,4058.6799,4.6991,5.5004,N/A,
600660.SH,腦珓產薛,1997-05-30,0.5061,0.517,0.5303,0.51,0.5241,1059700,7052513,0.018,3.5604,6.6552,1.3025,544270629.81,N/A,1704113681.97,81355849,0,254725513,4203.184,4.8664,5.6963,N/A,
600660.SH,腦珓產薛,1997-06-02,0.5241,0.5311,0.5687,0.5194,0.5609,2419400,17074889,0.0368,7.0254,7.0575,2.9738,582507878.84,N/A,1823834673.08,81355849,0,254725513,4498.4749,5.2083,6.0965,N/A,
600660.SH,腦珓產薛,1997-06-03,0.5609,0.5562,0.5679,0.5366,0.5538,1602500,11283024,-0.0071,-1.257,7.0409,1.9697,575185852.43,N/A,1800909376.91,81355849,0,254725513,4441.9298,5.1428,6.0198,N/A,
