іъ¬л,Љт≥∆,»’∆Џ,«∞ ’≈ћЉџ(‘™),њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),≥…љїљрґо(‘™),’«µш(‘™),’«µшЈщ(%),ЊщЉџ(‘™),її ÷¬ (%),Aє…ЅчЌ® –÷µ(‘™),Bє…ЅчЌ® –÷µ(‘™),„№ –÷µ(‘™),Aє…ЅчЌ®є…±Њ(є…),Bє…ЅчЌ®є…±Њ(є…),„№є…±Њ(є…), –”ѓ¬ , –Њї¬ , –ѕъ¬ , –ѕ÷¬ ,
603993.SH,¬е—фов“µ,2014-02-24,1.9459,1.9395,1.9459,1.8783,1.8911,3906378,22979898,-0.0548,-2.8146,5.8827,0.1985,11554631563.5,N/A,29797120981.75,1968421050,0,5076170525,25.3764,2.4467,5.382,87.3953,
603993.SH,¬е—фов“µ,2014-02-25,1.8911,1.8911,1.9073,1.8042,1.8138,6996871,40167266,-0.0773,-4.0886,5.7407,0.3555,11082210511.5,N/A,28578840055.75,1968421050,0,5076170525,24.3389,2.3467,5.1619,83.8221,
603993.SH,¬е—фов“µ,2014-02-26,1.8138,1.8009,1.8686,1.7913,1.8589,5082508,28931249,0.0451,2.4867,5.6923,0.2582,11357789458.5,N/A,29289503929.25,1968421050,0,5076170525,24.9441,2.4051,5.2903,85.9065,
603993.SH,¬е—фов“µ,2014-02-27,1.8589,1.8557,1.8557,1.8042,1.8106,4163257,23612043,-0.0483,-2.5997,5.6715,0.2115,11062526301,N/A,28528078350.5,1968421050,0,5076170525,24.2957,2.3425,5.1528,83.6732,
603993.SH,¬е—фов“µ,2014-02-28,1.8106,1.8138,1.8493,1.8042,1.8493,3833166,21801124,0.0387,2.1352,5.6875,0.1947,11298736827,N/A,29137218813.5,1968421050,0,5076170525,24.8144,2.3926,5.2628,85.4598,
603993.SH,¬е—фов“µ,2014-03-03,1.8493,1.8428,1.9459,1.8396,1.9169,8772087,51458938,0.0677,3.6585,5.8662,0.4456,11712105247.5,N/A,30203214623.75,1968421050,0,5076170525,25.7223,2.4801,5.4553,88.5864,
603993.SH,¬е—фов“µ,2014-03-04,1.9169,1.8847,1.9266,1.8815,1.9073,6637541,39248306,-0.0097,-0.5042,5.9131,0.3372,11653052616,N/A,30050929508,1968421050,0,5076170525,25.5926,2.4676,5.4278,88.1397,
603993.SH,¬е—фов“µ,2014-03-05,1.9073,1.9008,1.904,1.8718,1.8783,4293872,25114355,-0.029,-1.5203,5.8489,0.2181,11475894721.5,N/A,29594074160.75,1968421050,0,5076170525,25.2035,2.4301,5.3453,86.7998,
603993.SH,¬е—фов“µ,2014-03-06,1.8783,1.8718,1.8847,1.8396,1.8621,2465975,14227012,-0.0161,-0.8576,5.7693,0.1253,11377473669,N/A,29340265634.5,1968421050,0,5076170525,24.9874,2.4092,5.2995,86.0554,
603993.SH,¬е—фов“µ,2014-03-07,1.8621,1.8686,1.8976,1.8686,1.875,3226121,18859295,0.0129,0.692,5.8458,0.1639,11456210511,N/A,29543312455.5,1968421050,0,5076170525,25.1603,2.4259,5.3361,86.6509,
603993.SH,¬е—фов“µ,2014-03-10,1.875,1.8686,1.8718,1.7591,1.7719,5034272,28221673,-0.1031,-5.4983,5.6059,0.2558,10826315775,N/A,27918937887.5,1968421050,0,5076170525,23.7769,2.2925,5.0427,81.8866,
603993.SH,¬е—фов“µ,2014-03-11,1.7719,1.7719,1.7752,1.7365,1.7591,4436646,24111774,-0.0129,-0.7273,5.4347,0.2254,10747578933,N/A,27715891066.5,1968421050,0,5076170525,23.604,2.2758,5.0061,81.2911,
603993.SH,¬е—фов“µ,2014-03-12,1.7591,1.7526,1.8074,1.7429,1.8042,4853998,26820690,0.0451,2.5641,5.5255,0.2466,11023157880,N/A,28426554940,1968421050,0,5076170525,24.2092,2.3342,5.1344,83.3754,
603993.SH,¬е—фов“µ,2014-03-13,1.8042,1.8042,1.8299,1.7848,1.8009,2397815,13403000,-0.0032,-0.1786,5.5897,0.1218,11003473669.5,N/A,28375793234.75,1968421050,0,5076170525,24.166,2.33,5.1253,83.2266,
603993.SH,¬е—фов“µ,2014-03-14,1.8009,1.788,1.8557,1.7784,1.8042,3932708,22123863,0.0032,0.1789,5.6256,0.1998,11023157880,N/A,28426554940,1968421050,0,5076170525,24.2092,2.3342,5.1344,83.3754,
603993.SH,¬е—фов“µ,2014-03-17,1.8042,1.8203,1.8267,1.7945,1.8203,2745214,15433197,0.0161,0.8929,5.6219,0.1395,11121578932.5,N/A,28680363466.25,1968421050,0,5076170525,24.4254,2.355,5.1803,84.1199,
603993.SH,¬е—фов“µ,2014-03-18,1.8203,1.8267,1.8267,1.7913,1.7945,3029732,16936528,-0.0258,-1.4159,5.5901,0.1539,10964105248.5,N/A,28274269824.25,1968421050,0,5076170525,24.0795,2.3217,5.1069,82.9288,
603993.SH,¬е—фов“µ,2014-03-19,1.7945,1.7913,1.7977,1.7526,1.7816,3682811,20254575,-0.0129,-0.7181,5.4998,0.1871,10885368406.5,N/A,28071223003.25,1968421050,0,5076170525,23.9066,2.305,5.0702,82.3332,
603993.SH,¬е—фов“µ,2014-03-20,1.7816,1.7719,1.788,1.7494,1.7526,2271393,12490677,-0.029,-1.6275,5.4991,0.1154,10708210512,N/A,27614367656,1968421050,0,5076170525,23.5175,2.2675,4.9877,80.9933,
603993.SH,¬е—фов“µ,2014-03-21,1.7526,1.7429,1.8074,1.7429,1.8009,3558819,19627028,0.0483,2.7574,5.515,0.1808,11003473669.5,N/A,28375793234.75,1968421050,0,5076170525,24.166,2.33,5.1253,83.2266,
603993.SH,¬е—фов“µ,2014-03-24,1.8009,1.8009,1.8235,1.7913,1.8138,4632322,25988598,0.0129,0.7156,5.6103,0.2353,11082210511.5,N/A,28578840055.75,1968421050,0,5076170525,24.3389,2.3467,5.1619,83.8221,
603993.SH,¬е—фов“µ,2014-03-25,1.8138,1.8138,1.8557,1.7977,1.8267,4848638,27474774,0.0129,0.7105,5.6665,0.2463,11160947353.5,N/A,28781886876.75,1968421050,0,5076170525,24.5118,2.3634,5.1986,84.4176,
603993.SH,¬е—фов“µ,2014-03-26,1.8267,1.8364,1.8428,1.8106,1.8299,3424219,19397285,0.0032,0.1764,5.6647,0.174,11180631564,N/A,28832648582,1968421050,0,5076170525,24.5551,2.3675,5.2078,84.5665,
603993.SH,¬е—фов“µ,2014-03-27,1.8299,1.846,1.846,1.8042,1.8074,3038532,17224102,-0.0226,-1.2324,5.6686,0.1544,11042842090.5,N/A,28477316645.25,1968421050,0,5076170525,24.2524,2.3384,5.1436,83.5243,
603993.SH,¬е—фов“µ,2014-03-28,1.8074,1.8074,1.8299,1.7848,1.788,2934536,16447129,-0.0193,-1.0695,5.6047,0.1491,10924736827.5,N/A,28172746413.75,1968421050,0,5076170525,23.9931,2.3134,5.0886,82.631,
603993.SH,¬е—фов“µ,2014-03-31,1.788,1.7784,1.8074,1.7784,1.7913,1720677,9578986,0.0032,0.1802,5.567,0.0874,10944421038,N/A,28223508119,1968421050,0,5076170525,24.0363,2.3175,5.0977,82.7799,
603993.SH,¬е—фов“µ,2014-04-01,1.7913,1.788,1.8106,1.7784,1.8042,1820709,10156695,0.0129,0.7194,5.5784,0.0925,11023157880,N/A,28426554940,1968421050,0,5076170525,24.2092,2.3342,5.1344,83.3754,
603993.SH,¬е—фов“µ,2014-04-02,1.8042,1.8074,1.817,1.7977,1.817,3396003,19064865,0.0129,0.7143,5.6139,0.1725,11101894722,N/A,28629601761,1968421050,0,5076170525,24.3821,2.3509,5.1711,83.971,
603993.SH,¬е—фов“µ,2014-04-03,1.817,1.8235,1.8267,1.788,1.7913,2597953,14567970,-0.0258,-1.4184,5.6075,0.132,10944421038,N/A,28223508119,1968421050,0,5076170525,24.0363,2.3175,5.0977,82.7799,
603993.SH,¬е—фов“µ,2014-04-04,1.7913,1.7816,1.8332,1.7784,1.8235,4570704,25747212,0.0322,1.7986,5.6331,0.2322,11141263143,N/A,28731125171.5,1968421050,0,5076170525,24.4686,2.3592,5.1894,84.2687,
603993.SH,¬е—фов“µ,2014-04-08,1.8235,1.8235,1.8525,1.8106,1.8428,4828742,27520387,0.0193,1.0601,5.6993,0.2453,11259368406,N/A,29035695403,1968421050,0,5076170525,24.728,2.3842,5.2444,85.1621,
603993.SH,¬е—фов“µ,2014-04-09,1.8428,1.8428,1.8557,1.8332,1.8396,3247829,18565548,-0.0032,-0.1748,5.7163,0.165,11239684195.5,N/A,28984933697.75,1968421050,0,5076170525,24.6848,2.3801,5.2353,85.0132,
603993.SH,¬е—фов“µ,2014-04-10,1.8396,1.8396,1.8589,1.8203,1.8557,6154583,35183879,0.0161,0.8757,5.7167,0.3127,11338105248,N/A,29238742224,1968421050,0,5076170525,24.9009,2.4009,5.2811,85.7576,
603993.SH,¬е—фов“µ,2014-04-11,1.8557,1.8396,1.8525,1.8203,1.8235,4610346,26204106,-0.0322,-1.7361,5.6838,0.2342,11141263143,N/A,28731125171.5,1968421050,0,5076170525,24.4686,2.3592,5.1894,84.2687,
603993.SH,¬е—фов“µ,2014-04-14,1.8235,1.8203,1.8396,1.8106,1.8364,3377573,19161859,0.0129,0.7067,5.6733,0.1716,11219999985,N/A,28934171992.5,1968421050,0,5076170525,24.6415,2.3759,5.2261,84.8643,
603993.SH,¬е—фов“µ,2014-04-15,1.8364,1.8364,1.8364,1.8364,1.8364,N/A,N/A,0,0,N/A,N/A,11219999985,N/A,28934171992.5,1968421050,0,5076170525,24.6415,2.3759,5.2261,84.8643,
603993.SH,¬е—фов“µ,2014-04-16,1.8364,1.8621,1.875,1.8138,1.8235,5256099,30067047,-0.0129,-0.7018,5.7204,0.267,11141263143,N/A,28731125171.5,1968421050,0,5076170525,24.4686,2.3592,5.1894,84.2687,
603993.SH,¬е—фов“µ,2014-04-17,1.8235,1.8138,1.8267,1.8042,1.8042,2786066,15664428,-0.0193,-1.0601,5.6224,0.1415,11023157880,N/A,28426554940,1968421050,0,5076170525,24.2092,2.3342,5.1344,83.3754,
603993.SH,¬е—фов“µ,2014-04-18,1.8042,1.7977,1.8138,1.788,1.7977,2084526,11664056,-0.0064,-0.3571,5.5955,0.1059,10983789459,N/A,28325031529.5,1968421050,0,5076170525,24.1228,2.3259,5.1161,83.0777,
603993.SH,¬е—фов“µ,2014-04-21,1.7977,1.7816,1.8042,1.7784,1.7784,2182894,12117969,-0.0193,-1.0753,5.5513,0.1109,10865684196,N/A,28020461298,1968421050,0,5076170525,23.8634,2.3009,5.0611,82.1844,
603993.SH,¬е—фов“µ,2014-04-22,1.7784,1.7752,1.7816,1.7462,1.7558,2451868,13409304,-0.0226,-1.2681,5.469,0.1246,10727894722.5,N/A,27665129361.25,1968421050,0,5076170525,23.5608,2.2717,4.9969,81.1422,
603993.SH,¬е—фов“µ,2014-04-23,1.7558,1.7558,1.7848,1.7526,1.7687,1591598,8725145,0.0129,0.7339,5.482,0.0809,10806631564.5,N/A,27868176182.25,1968421050,0,5076170525,23.7337,2.2884,5.0336,81.7377,
603993.SH,¬е—фов“µ,2014-04-24,1.7687,1.7687,1.7784,1.7558,1.7687,1422636,7812109,0,0,5.4913,0.0723,10806631564.5,N/A,27868176182.25,1968421050,0,5076170525,23.7337,2.2884,5.0336,81.7377,
603993.SH,¬е—фов“µ,2014-04-25,1.7687,1.7719,1.8042,1.7591,1.7687,2703349,14940014,0,0,5.5265,0.1373,10806631564.5,N/A,27868176182.25,1968421050,0,5076170525,23.7337,2.2884,5.0336,81.7377,
603993.SH,¬е—фов“µ,2014-04-28,1.7687,1.7719,1.7977,1.7687,1.7719,4073183,22521996,0.0032,0.1821,5.5293,0.2069,10826315775,N/A,27918937887.5,1968421050,0,5076170525,23.7769,2.2925,5.0427,81.8866,
603993.SH,¬е—фов“µ,2014-04-29,1.7719,1.7719,1.7752,1.7204,1.7462,3164243,17097584,-0.0258,-1.4545,5.4034,0.1608,10668842091,N/A,27512844245.5,1968421050,0,5076170525,23.4311,2.2592,4.9694,80.6955,
603993.SH,¬е—фов“µ,2014-04-30,1.7462,1.7365,1.7784,1.7301,1.7752,2955529,16112812,0.029,1.6605,5.4518,0.1501,10845999985.5,N/A,27969699592.75,1968421050,0,5076170525,23.8201,2.2967,5.0519,82.0355,
603993.SH,¬е—фов“µ,2014-05-05,1.7752,1.7719,1.8364,1.7526,1.8364,8360796,47038062,0.0612,3.4483,5.626,0.4247,11219999985,N/A,28934171992.5,1968421050,0,5076170525,24.6415,2.3759,5.2261,84.8643,
603993.SH,¬е—фов“µ,2014-05-06,1.8364,1.8203,1.8654,1.8042,1.8235,7300097,41826166,-0.0129,-0.7018,5.7295,0.3709,11141263143,N/A,28731125171.5,1968421050,0,5076170525,24.4686,2.3592,5.1894,84.2687,
603993.SH,¬е—фов“µ,2014-05-07,1.8235,1.8203,1.8589,1.8106,1.8525,5550304,31737076,0.029,1.5901,5.7181,0.282,11318421037.5,N/A,29187980518.75,1968421050,0,5076170525,24.8577,2.3967,5.2719,85.6087,
603993.SH,¬е—фов“µ,2014-05-08,1.8525,1.846,1.9105,1.846,1.9073,11136332,65424909,0.0548,2.9565,5.8749,0.5657,11653052616,N/A,30050929508,1968421050,0,5076170525,25.5926,2.4676,5.4278,88.1397,
603993.SH,¬е—фов“µ,2014-05-09,1.9073,1.8976,2.0973,1.8911,2.0973,41746947,268024920,0.1901,9.9662,6.4202,2.1208,12814421035.5,N/A,33045870117.75,1968421050,0,5076170525,28.1432,2.7135,5.9688,96.924,
603993.SH,¬е—фов“µ,2014-05-12,2.0973,2.0458,2.3067,2.0426,2.3067,46634076,321652765,0.2094,9.9846,6.8974,2.3691,14093894718,N/A,36345380959,1968421050,0,5076170525,30.9532,2.9844,6.5647,106.6015,
603993.SH,¬е—фов“µ,2014-05-13,2.3067,2.4775,2.5387,2.223,2.3067,73480828,553134558,0,0,7.5276,3.733,14093894718,N/A,36345380959,1968421050,0,5076170525,30.9532,2.9844,6.5647,106.6015,
603993.SH,¬е—фов“µ,2014-05-14,2.3067,2.2391,2.2713,2.1618,2.1811,33488933,229785140,-0.1256,-5.4469,6.8615,1.7013,13326210508.5,N/A,34365674454.25,1968421050,0,5076170525,29.2672,2.8219,6.2071,100.795,
603993.SH,¬е—фов“µ,2014-05-15,2.1811,2.0941,2.1134,2.0361,2.0522,31361150,201125532,-0.1289,-5.9084,6.4132,1.5932,12538842088.5,N/A,32335206244.25,1968421050,0,5076170525,27.538,2.6552,5.8404,94.8396,
603993.SH,¬е—фов“µ,2014-05-16,2.0522,2.0458,2.0748,1.9814,2.0619,21290507,134790458,0.0097,0.471,6.331,1.0816,12597894720,N/A,32487491360,1968421050,0,5076170525,27.6677,2.6677,5.8679,95.2862,
603993.SH,¬е—фов“µ,2014-05-19,2.0619,2.0554,2.0619,1.9878,2.0361,14860569,93319518,-0.0258,-1.25,6.2797,0.7549,12440421036,N/A,32081397718,1968421050,0,5076170525,27.3218,2.6343,5.7946,94.0951,
603993.SH,¬е—фов“µ,2014-05-20,2.0361,2.0587,2.0587,1.9588,1.9846,18444205,114335972,-0.0515,-2.5316,6.199,0.937,12125473668,N/A,31269210434,1968421050,0,5076170525,26.6301,2.5676,5.6479,91.713,
603993.SH,¬е—фов“µ,2014-05-21,1.9846,1.9652,2.0361,1.9427,2.0136,16745115,104055189,0.029,1.461,6.2141,0.8507,12302631562.5,N/A,31726065781.25,1968421050,0,5076170525,27.0192,2.6051,5.7304,93.0529,
603993.SH,¬е—фов“µ,2014-05-22,2.0136,2.0103,2.0465,1.9839,1.9872,10810944,66037126,-0.0264,-1.3093,6.1084,0.5492,11869578931.5,N/A,30609308265.75,1968421050,0,5076170525,26.0681,2.5134,5.5287,89.7775,
603993.SH,¬е—фов“µ,2014-05-23,1.9872,1.9872,2.0103,1.9707,2.007,8529934,51539939,0.0198,0.995,6.0422,0.4333,11987684194.5,N/A,30913878497.25,1968421050,0,5076170525,26.3275,2.5384,5.5837,90.6708,
603993.SH,¬е—фов“µ,2014-05-26,2.007,2.0037,2.0531,1.9971,2.0432,11292488,69404759,0.0363,1.8062,6.1461,0.5737,12204210510,N/A,31472257255,1968421050,0,5076170525,26.8031,2.5843,5.6845,92.3085,
603993.SH,¬е—фов“µ,2014-05-27,2.0432,2.0366,2.0366,1.9905,2.0004,9371122,57048888,-0.0428,-2.0968,6.0877,0.4761,11948315773.5,N/A,30812355086.75,1968421050,0,5076170525,26.2411,2.5301,5.5653,90.373,
603993.SH,¬е—фов“µ,2014-05-28,2.0004,1.9872,2.0103,1.974,2.007,9059574,54879391,0.0066,0.3295,6.0576,0.4602,11987684194.5,N/A,30913878497.25,1968421050,0,5076170525,26.3275,2.5384,5.5837,90.6708,
603993.SH,¬е—фов“µ,2014-05-29,2.007,2.0037,2.0202,1.974,1.9872,10970476,66435031,-0.0198,-0.9852,6.0558,0.5573,11869578931.5,N/A,30609308265.75,1968421050,0,5076170525,26.0681,2.5134,5.5287,89.7775,
603993.SH,¬е—фов“µ,2014-05-30,1.9872,1.9773,2.0927,1.9773,2.0729,27477744,171403241,0.0857,4.3118,6.2379,1.3959,12381368404.5,N/A,31929112602.25,1968421050,0,5076170525,27.1921,2.6218,5.7671,93.6485,
603993.SH,¬е—фов“µ,2014-06-03,2.0729,2.0498,2.2245,2.0399,2.1124,31061359,200770695,0.0395,1.9078,6.4637,1.578,12617578930.5,N/A,32538253065.25,1968421050,0,5076170525,27.7109,2.6718,5.8771,95.4351,
603993.SH,¬е—фов“µ,2014-06-04,2.1124,2.0729,2.0729,1.9839,2.0037,18416239,112905131,-0.1088,-5.1482,6.1307,0.9356,11967999984,N/A,30863116792,1968421050,0,5076170525,26.2843,2.5343,5.5745,90.5219,
603993.SH,¬е—фов“µ,2014-06-05,2.0037,1.9971,2.0235,1.9839,2.0202,7933262,48309729,0.0165,0.8224,6.0895,0.403,12066421036.5,N/A,31116925318.25,1968421050,0,5076170525,26.5004,2.5551,5.6204,91.2663,
603993.SH,¬е—фов“µ,2014-06-06,2.0202,2.0136,2.0399,1.9938,2.0103,6505792,39698674,-0.0099,-0.4894,6.1021,0.3305,12007368405,N/A,30964640202.5,1968421050,0,5076170525,26.3708,2.5426,5.5928,90.8197,
603993.SH,¬е—фов“µ,2014-06-09,2.0103,2.0037,2.0202,1.9773,1.9806,6937859,42056502,-0.0297,-1.4754,6.0619,0.3525,11830210510.5,N/A,30507784855.25,1968421050,0,5076170525,25.9817,2.5051,5.5103,89.4797,
603993.SH,¬е—фов“µ,2014-06-10,1.9806,1.9905,1.9938,1.9279,1.9707,14802097,87835422,-0.0099,-0.4992,5.934,0.752,11771157879,N/A,30355499739.5,1968421050,0,5076170525,25.852,2.4926,5.4828,89.0331,
603993.SH,¬е—фов“µ,2014-06-11,1.9707,1.9608,2.0037,1.9477,1.9905,11294027,67794765,0.0198,1.0033,6.0027,0.5738,11889263142,N/A,30660069971,1968421050,0,5076170525,26.1114,2.5176,5.5378,89.9264,
603993.SH,¬е—фов“µ,2014-06-12,1.9905,1.974,2.0267,1.9444,1.9806,13918542,83785705,-0.0099,-0.4967,6.0197,0.7071,11830210510.5,N/A,30507784855.25,1968421050,0,5076170525,25.9817,2.5051,5.5103,89.4797,
603993.SH,¬е—фов“µ,2014-06-13,1.9806,1.9806,2.096,1.9674,2.0597,22687157,140746645,0.0791,3.9933,6.2038,1.1526,12302631562.5,N/A,31726065781.25,1968421050,0,5076170525,27.0192,2.6051,5.7304,93.0529,
603993.SH,¬е—фов“µ,2014-06-16,2.0597,2.096,2.1685,2.0597,2.0729,20192044,127957462,0.0132,0.64,6.337,1.0258,12381368404.5,N/A,31929112602.25,1968421050,0,5076170525,27.1921,2.6218,5.7671,93.6485,
603993.SH,¬е—фов“µ,2014-06-17,2.0729,2.0762,2.1091,2.0366,2.0399,11797624,74009975,-0.033,-1.5898,6.2733,0.5993,12184526299.5,N/A,31421495549.75,1968421050,0,5076170525,26.7598,2.5801,5.6754,92.1596,
603993.SH,¬е—фов“µ,2014-06-18,2.0399,2.0498,2.2443,2.0235,2.2443,30898634,202699696,0.2043,10.0162,6.5602,1.5697,13404947350.5,N/A,34568721275.25,1968421050,0,5076170525,29.4401,2.8386,6.2438,101.3905,
603993.SH,¬е—фов“µ,2014-06-19,2.2443,2.2937,2.3398,2.1783,2.2212,53944606,368291344,-0.0231,-1.0279,6.8272,2.7405,13267157877,N/A,34213389338.5,1968421050,0,5076170525,29.1375,2.8094,6.1796,100.3483,
603993.SH,¬е—фов“µ,2014-06-20,2.2212,2.175,2.2113,2.1124,2.1685,20863860,136851163,-0.0527,-2.3739,6.5592,1.0599,12952210509,N/A,33401202054.5,1968421050,0,5076170525,28.4458,2.7427,6.0329,97.9661,
603993.SH,¬е—фов“µ,2014-06-23,2.1685,2.1619,2.2706,2.1223,2.241,24092036,161096268,0.0725,3.3435,6.6867,1.2239,13385263140,N/A,34517959570,1968421050,0,5076170525,29.3969,2.8344,6.2347,101.2416,
603993.SH,¬е—фов“µ,2014-06-24,2.241,2.2212,2.3069,2.1783,2.2311,22049469,149696494,-0.0099,-0.4412,6.7891,1.1202,13326210508.5,N/A,34365674454.25,1968421050,0,5076170525,29.2672,2.8219,6.2071,100.795,
603993.SH,¬е—фов“µ,2014-06-25,2.2311,2.2278,2.2311,2.1586,2.1685,12144225,80387885,-0.0626,-2.8065,6.6194,0.617,12952210509,N/A,33401202054.5,1968421050,0,5076170525,28.4458,2.7427,6.0329,97.9661,
603993.SH,¬е—фов“µ,2014-06-26,2.1685,2.1783,2.2311,2.1718,2.1849,14141365,94508253,0.0165,0.7599,6.6831,0.7184,13050631561.5,N/A,33655010580.75,1968421050,0,5076170525,28.662,2.7635,6.0788,98.7106,
603993.SH,¬е—фов“µ,2014-06-27,2.1849,2.1783,2.2245,2.1619,2.1882,13194959,88050163,0.0033,0.1508,6.673,0.6703,13070315772,N/A,33705772286,1968421050,0,5076170525,28.7052,2.7677,6.088,98.8595,
603993.SH,¬е—фов“µ,2014-06-30,2.1882,2.1915,2.2377,2.1586,2.208,12501196,83551408,0.0198,0.9036,6.6835,0.6351,13188421035,N/A,34010342517.5,1968421050,0,5076170525,28.9646,2.7927,6.143,99.7528,
603993.SH,¬е—фов“µ,2014-07-01,2.208,2.208,2.3003,2.1816,2.2344,17924391,122455676,0.0264,1.194,6.8318,0.9106,13345894719,N/A,34416436159.5,1968421050,0,5076170525,29.3104,2.8261,6.2163,100.9438,
603993.SH,¬е—фов“µ,2014-07-02,2.2344,2.2245,2.2937,2.1948,2.2772,16980566,115785207,0.0428,1.9174,6.8187,0.8626,13601789455.5,N/A,35076338327.75,1968421050,0,5076170525,29.8724,2.8802,6.3355,102.8793,
603993.SH,¬е—фов“µ,2014-07-03,2.2772,2.3069,2.3464,2.241,2.2607,17149145,118426622,-0.0165,-0.7236,6.9057,0.8712,13503368403,N/A,34822529801.5,1968421050,0,5076170525,29.6563,2.8594,6.2897,102.1349,
603993.SH,¬е—фов“µ,2014-07-04,2.2607,2.2607,2.2607,2.2014,2.2047,11128419,75153839,-0.056,-2.4781,6.7533,0.5653,13168736824.5,N/A,33959580812.25,1968421050,0,5076170525,28.9214,2.7885,6.1338,99.6039,
603993.SH,¬е—фов“µ,2014-07-07,2.2047,2.1948,2.2311,2.1783,2.2245,7602810,50912312,0.0198,0.8969,6.6965,0.3862,13286842087.5,N/A,34264151043.75,1968421050,0,5076170525,29.1808,2.8135,6.1888,100.4972,
603993.SH,¬е—фов“µ,2014-07-08,2.2245,2.2245,2.2541,2.1849,2.2344,8987757,60564202,0.0099,0.4444,6.7385,0.4566,13345894719,N/A,34416436159.5,1968421050,0,5076170525,29.3104,2.8261,6.2163,100.9438,
603993.SH,¬е—фов“µ,2014-07-09,2.2344,2.2245,2.2673,2.1948,2.1981,10663802,72126510,-0.0363,-1.6224,6.7637,0.5417,13129368403.5,N/A,33858057401.75,1968421050,0,5076170525,28.8349,2.7802,6.1155,99.3061,
603993.SH,¬е—фов“µ,2014-07-10,2.1981,2.1948,2.208,2.1553,2.1652,8203663,54312309,-0.033,-1.4993,6.6205,0.4168,12932526298.5,N/A,33350440349.25,1968421050,0,5076170525,28.4026,2.7385,6.0238,97.8173,
603993.SH,¬е—фов“µ,2014-07-11,2.1652,2.175,2.2146,2.1652,2.1816,9370879,62161095,0.0165,0.761,6.6334,0.4761,13030947351,N/A,33604248875.5,1968421050,0,5076170525,28.6188,2.7594,6.0696,98.5617,
603993.SH,¬е—фов“µ,2014-07-14,2.1816,2.1783,2.2475,2.1685,2.241,11529211,77420201,0.0593,2.719,6.7151,0.5857,13385263140,N/A,34517959570,1968421050,0,5076170525,29.3969,2.8344,6.2347,101.2416,
603993.SH,¬е—фов“µ,2014-07-15,2.241,2.2245,2.2508,2.2014,2.2113,8099424,54530264,-0.0297,-1.3235,6.7326,0.4115,13208105245.5,N/A,34061104222.75,1968421050,0,5076170525,29.0078,2.7969,6.1521,99.9016,
603993.SH,¬е—фов“µ,2014-07-16,2.2113,2.2212,2.2838,2.2113,2.2574,14049048,95821741,0.0461,2.0864,6.8205,0.7137,13483684192.5,N/A,34771768096.25,1968421050,0,5076170525,29.6131,2.8552,6.2805,101.986,
603993.SH,¬е—фов“µ,2014-07-17,2.2574,2.2541,2.4815,2.2278,2.3893,43796955,315371173,0.1318,5.8394,7.2008,2.225,14271052612.5,N/A,36802236306.25,1968421050,0,5076170525,31.3423,3.022,6.6472,107.9414,
603993.SH,¬е—фов“µ,2014-07-18,2.3893,2.3069,2.3662,2.297,2.3266,22374714,158285448,-0.0626,-2.6207,7.0743,1.1367,13897052613,N/A,35837763906.5,1968421050,0,5076170525,30.5209,2.9428,6.473,105.1126,
603993.SH,¬е—фов“µ,2014-07-21,2.3266,2.3398,2.3629,2.2739,2.2838,12146269,85279622,-0.0428,-1.8414,7.0211,0.6171,13641157876.5,N/A,35177861738.25,1968421050,0,5076170525,29.9589,2.8886,6.3538,103.1771,
603993.SH,¬е—фов“µ,2014-07-22,2.2838,2.2739,2.3464,2.2706,2.3036,15309708,107465807,0.0198,0.8658,7.0195,0.7778,13759263139.5,N/A,35482431969.75,1968421050,0,5076170525,30.2183,2.9136,6.4089,104.0704,
603993.SH,¬е—фов“µ,2014-07-23,2.3036,2.3201,2.3596,2.2838,2.2838,14668524,103226143,-0.0198,-0.8584,7.0373,0.7452,13641157876.5,N/A,35177861738.25,1968421050,0,5076170525,29.9589,2.8886,6.3538,103.1771,
603993.SH,¬е—фов“µ,2014-07-24,2.2838,2.2805,2.3003,2.175,2.2443,13894409,94669211,-0.0395,-1.7316,6.8135,0.7059,13404947350.5,N/A,34568721275.25,1968421050,0,5076170525,29.4401,2.8386,6.2438,101.3905,
603993.SH,¬е—фов“µ,2014-07-25,2.2443,2.2607,2.4552,2.2607,2.3893,36177105,261579808,0.145,6.4611,7.2305,1.8379,14271052612.5,N/A,36802236306.25,1968421050,0,5076170525,31.3423,3.022,6.6472,107.9414,
603993.SH,¬е—фов“µ,2014-07-28,2.3893,2.386,2.587,2.3431,2.4947,40547060,305283518,0.1055,4.4138,7.5291,2.0599,14900947348.5,N/A,38426610874.25,1968421050,0,5076170525,32.7257,3.1553,6.9406,112.7057,
603993.SH,¬е—фов“µ,2014-07-29,2.4947,2.498,2.5705,2.4255,2.5079,33950376,256139634,0.0132,0.5284,7.5445,1.7248,14979684190.5,N/A,38629657695.25,1968421050,0,5076170525,32.8986,3.172,6.9773,113.3013,
603993.SH,¬е—фов“µ,2014-07-30,2.5079,2.4552,2.4947,2.4321,2.4453,18620176,138809000,-0.0626,-2.4967,7.4548,0.9459,14605684191,N/A,37665185295.5,1968421050,0,5076170525,32.0772,3.0928,6.8031,110.4725,
